,player,GMM_Cluster_0,GMM_Cluster_1,GMM_Cluster_2,GMM_Cluster_3,GMM_Cluster
704,Strong Kirchheimer,0.9934542462204435,2.1283706797494877e-08,3.3032637931346764e-07,0.006545402169470583,0
705,Sumit Nagal,0.0,4.884917024314016e-66,0.0002486356922485477,0.999751364307751,3
706,Takao Suzuki,6.662014755800016e-27,1.0399987192849316e-88,1.0,3.450636741686607e-141,2
707,Tallon Griekspoor,4.165241299156155e-287,0.9645152416100952,0.005678792460133396,0.029805965929771628,1
708,Taro Daniel,4.7379276511840774e-14,0.9990210099430723,1.6385388570759864e-05,0.0009626046683094416,1
709,Taylor Dent,1.6767621964547823e-33,2.078110052070983e-108,1.0,1.4509077968281307e-175,2
710,Taylor Fritz,3.9444298680416406e-08,0.9999107323237141,7.330367498561757e-05,1.5924557001693397e-05,1
711,Tennys Sandgren,0.0021703494260723395,0.9969739906468061,0.000343235533367498,0.0005124243937539052,1
712,Teymuraz Gabashvili,1.7908162344741719e-16,0.9937858283782908,5.541409530756781e-05,0.0061587575264012645,1
713,Thai Son Kwiatkowski,0.0,0.0,1.72924296075134e-21,1.0,3
714,Thanasi Kokkinakis,2.561563939945983e-172,0.9935469212742065,0.001950897906427243,0.004502180819366409,1
715,Thiago Agustin Tirante,0.7767039991267898,0.21585369894943388,1.812026088298112e-05,0.007424181662893287,0
716,Thiago Monteiro,0.0,2.7451201290722196e-06,0.1406204639859278,0.859376790893944,3
717,Thiago Seyboth Wild,0.02044091871839835,0.9761360991001429,3.0340599844716684e-05,0.0033926415816141514,1
718,Thiemo De Bakker,3.0852407239899e-106,0.9913573093981973,0.0034986748395578783,0.005144015762244922,1
719,Thijs Boogaard,0.9991599864188729,1.5991977908229506e-06,7.000734914865225e-05,0.0007684070341877484,0
720,Thomas Enqvist,0.9914317157011823,0.007378845717188095,0.0006184767505499233,0.0005709618310794548,0
721,Thomas Fabbiano,5.04450328233471e-19,0.4526238180098799,0.0009303448398921474,0.5464458371502283,3
722,Thomas Johansson,0.5595084427287922,0.43863047452075327,0.0005797597121541464,0.0012813230383003226,0
723,Thomas Muster,0.0,3.6866520013003595e-11,0.004764325929817714,0.9952356740333164,3
724,Thomaz Bellucci,1.694211286180698e-05,0.9896128603628632,9.127174072423285e-05,0.010278925783551014,1
725,Ti Chen,0.9998076179783104,3.7374348540174437e-13,2.374014700690801e-09,0.0001923796473007564,0
726,Tim Henman,5.10889481716348e-05,2.044922849111412e-19,0.9999489110518284,1.0132549807062028e-37,2
727,Tim Smyczek,0.9858834340399641,0.0013562715689051123,3.6422578060101256e-05,0.012723871813070787,0
728,Tim Van Rijthoven,1.0305714099698098e-36,0.9968225294086923,0.001477920963825803,0.0016995496274821507,1
729,Timofey Skatov,0.0,0.0,5.03659004688852e-09,0.9999999949634102,3
730,Titouan Droguet,0.0,0.0,4.991710237188798e-71,1.0,3
731,Tobias Kamke,0.9380370787525574,0.05340469068976544,3.517997413058716e-05,0.0085230505835464,0
732,Todd Martin,0.01376909530224494,2.0465218081127386e-10,0.986230904493103,9.985018723995896e-26,2
733,Todd Reid,0.9993633168523525,2.393713672592971e-15,1.0053108595159863e-07,0.0006365826165589861,0
734,Tomas Barrios Vera,0.0,6.929280422760642e-09,0.006456225576890474,0.9935437674938294,3
735,Tomas Behrend,0.999999770678636,4.563975402531241e-30,5.175319282936581e-09,2.241460456755105e-07,0
736,Tomas Berdych,0.13072769340176552,0.867582315611661,3.331800220509813e-05,0.0016566729843682279,1
737,Tomas Machac,9.845523422052763e-124,0.999013492431374,0.0002287340617237072,0.0007577735069021604,1
738,Tomas Martin Etcheverry,2.613304808737715e-09,0.99943298277268,2.7049013621438533e-05,0.0005399656003935248,1
739,Tomas Zib,0.999995573264966,7.11406621727135e-30,6.306174918794463e-07,3.796117542887552e-06,0
740,Tomasz Berkieta,0.0,3.581333274126509e-10,0.0005452007748795949,0.9994547988669871,3
741,Tommy Haas,0.007736333651210071,0.9920435442898309,2.858632787609372e-05,0.00019153573108286788,1
742,Tommy Paul,0.023415817888763252,0.97631624914534,2.2815208721911422e-05,0.0002451177571747533,1
743,Tommy Robredo,2.44327115602116e-54,0.9970890165469944,9.955104681250458e-06,0.0029010283483242773,1
744,Tristan Schoolkate,3.721099755567312e-45,0.9988427700355496,0.00019808253947439764,0.0009591474249760119,1
745,Tsung Hua Yang,0.9869247992340159,0.009917639835487234,5.2612891751785015e-05,0.0031049480387451236,0
746,Tung Lin Wu,0.0,4.7226266622109704e-07,0.18520047947690033,0.8147990482604336,3
747,Ty Trombetta,0.9997378242576841,3.655229116447327e-14,1.1962056389995527e-06,0.00026097953664011976,0
748,Ugo Blanchet,0.996241323782097,8.127036638192035e-10,4.073116591602942e-07,0.0037582680935406374,0
749,Ugo Humbert,7.0179744553597406e-06,0.9995078189443068,0.0004777774339515016,7.385647286271964e-06,1
750,Uladzimir Ignatik,0.9985546308130382,8.23701848769904e-09,0.0014423020383536348,3.058911590126106e-06,0
751,Ulises Blanch,0.07654921858160396,9.48939097878882e-29,0.9234507814170293,1.3675897197284994e-12,2
752,Vaclav Safranek,0.8475832661564074,0.1382559867411361,0.00010531682566720466,0.014055430276789214,0
753,Valentin Royer,0.0,5.012235423850898e-19,0.08040262191135038,0.9195973780886503,3
754,Valentin Vacherot,0.0,2.3436771280813956e-05,0.017415734104333325,0.9825608291243858,3
755,Vasek Pospisil,9.18505946883838e-12,0.9996069540106888,0.00039114621910975306,1.8997610163427708e-06,1
756,Victor Estrella,1.3868674750670649e-248,0.02456935114816979,0.008084252940420705,0.9673463959114098,3
757,Victor Hanescu,1.1923728692560748e-87,0.983054313659109,0.015074446630218378,0.0018712397106726499,1
758,Viktor Durasovic,0.9982601461882602,2.058693436128156e-05,0.00013374016728272825,0.0015855267100959945,0
759,Viktor Troicki,0.8363285012669938,0.1628505481294392,0.0007322311250354144,8.871947853150124e-05,0
760,Vilius Gaubas,0.9937484183812597,7.360058955042622e-07,7.436426387195309e-07,0.0062501019702058324,0
761,Vincent Millot,0.996828804763939,1.729530082733084e-07,2.0801455538137332e-05,0.003150220827514583,0
762,Vincent Spadea,0.9994575074674271,8.058679635116115e-07,2.1379444380031385e-05,0.0005203072202296448,0
763,Vincenzo Santopadre,0.9982364319379674,5.91407386263993e-12,9.88590918896324e-07,0.0017625794651989536,0
764,Vit Kopriva,0.999824933355347,6.073691747296727e-20,1.665517197482979e-05,0.00015841147267852123,0
765,Vladimir Ivanov,1.7753257722111196e-56,4.419489762503657e-08,0.0001426392794550608,0.9998573165256475,3
766,Vladimir Voltchkov,0.08216787312473771,6.93769388631099e-20,0.9178321268752626,7.880822340515416e-22,2
767,Wayne Arthurs,6.295071903321432e-18,1.363500253003885e-57,1.0,7.289645113551933e-108,2
768,Wayne Ferreira,0.9968279339803031,0.0010257702245138407,0.0002233018040340163,0.0019229939911491788,0
769,Wayne Odesnik,0.99428623005227,2.247784931194936e-05,6.976159358100172e-05,0.005621530504836784,0
770,Werner Eschauer,0.999747092864897,1.7325369113017137e-17,0.0002528903955669944,1.6739535556415103e-08,0
771,Wesley Moodie,1.6856363306369637e-05,8.304202565391888e-21,0.9999831436366928,8.347247086650457e-43,2
772,Xavier Malisse,0.0,2.1842492923368974e-05,0.004283098536505869,0.9956950589705709,3
773,Yannick Hanfmann,0.07536911064566776,0.9243310465191971,6.599810103914694e-05,0.00023384473409606763,1
774,Yannick Maden,0.985466627013245,0.0070832641829006214,1.2122580144094042e-05,0.007437986223710782,0
775,Yannick Mertens,0.9932436656719646,1.2375727870797594e-07,2.678586556549765e-08,0.006756183784891321,0
776,Yasutaka Uchiyama,0.9951551531127305,0.00013753326429700178,8.257754945747066e-06,0.004699055868026291,0
777,Yen Hsun Lu,0.9999987713238258,2.3085383179694764e-46,1.4828299999484701e-15,1.2286761723592444e-06,0
778,Yevgeny Kafelnikov,8.820542830025243e-07,0.9992854357532238,0.0002012127687077852,0.0005124694237856807,1
779,Yibing Wu,0.4058675316909954,0.5893268398792598,0.00010953077743945699,0.00469609765230548,1
780,Yoshihito Nishioka,0.02045563304667339,0.9758807133413686,3.566899704956653e-05,0.0036279846149083013,1
781,Yosuke Watanuki,0.7207551543525259,0.276668010964782,0.0017803923510661393,0.0007964423316259023,0
782,Younes El Aynaoui,0.9986276346717868,2.251704227207229e-05,0.0004881424367222644,0.0008617058492193154,0
783,Younes Lalami Laaroussi,0.0,0.0,3.875717560450845e-14,0.9999999999999609,3
784,Yu Hsiou Hsu,0.9997816291096434,4.959065168886997e-06,0.00018837226449333884,2.503956069442213e-05,0
785,Yuichi Ito,0.9990493628660312,0.0006693413468221975,0.0002568406896094902,2.4455097537281676e-05,0
786,Yuichi Sugita,4.3997833847772234e-18,0.964489606742539,6.78400980468515e-05,0.03544255315941447,1
787,Yuki Bhambri,0.9998864434420378,1.9296556455091531e-13,1.156997674854431e-06,0.00011239956009442417,0
788,Zachary Svajda,0.9998234788037635,1.2042879261349687e-09,1.1592567795201037e-05,0.00016492742415303937,0
789,Zdenek Kolar,8.2790343e-317,0.24193848105322718,0.0029977631463901856,0.7550637558003828,3
790,Ze Zhang,1.670847329380628e-79,0.11245718360313621,0.04712498079704064,0.8404178355998236,3
791,Zeljko Krajan,0.9966359385681608,3.124025664952826e-09,5.584138122773046e-07,0.0033634998940012357,0
792,Zhe Li,1.3255153736852215e-139,0.009893322730584323,0.00121568317060458,0.988890994098811,3
793,Zhizhen Zhang,4.367971939986724e-07,0.9999183409974305,6.533075888993117e-05,1.5891446485450853e-05,1
794,Zizou Bergs,0.0,0.01564860340491743,0.9061238646470218,0.07822753194806098,2
795,Zsombor Piros,0.0,0.0005417053893959071,0.021841910018687412,0.9776163845919164,3
