player,first_in_percent,first_won_percent,second_won_percent,return_points_won_percent,winners_percent,unforced_percent,df_percent,aces_and_unret_percentage,winners_per_point,forced_per_point,unforced_per_point,net_frequency,net_winner_rate,net_unforced_rate,net_forced_rate,net_points_won_ratio,forehand_side_shot_usage_pct,forehand_side_winner_pct,forehand_side_induced_forced_pct,forehand_side_unforced_pct,backhand_side_shot_usage_pct,backhand_side_winner_pct,backhand_side_induced_forced_pct,backhand_side_unforced_pct,forehand_groundstroke_shot_usage_pct,forehand_groundstroke_winner_pct,forehand_groundstroke_induced_forced_pct,forehand_groundstroke_unforced_pct,backhand_groundstroke_shot_usage_pct,backhand_groundstroke_winner_pct,backhand_groundstroke_induced_forced_pct,backhand_groundstroke_unforced_pct,forehand_slice_shot_usage_pct,forehand_slice_winner_pct,forehand_slice_induced_forced_pct,forehand_slice_unforced_pct,backhand_slice_shot_usage_pct,backhand_slice_winner_pct,backhand_slice_induced_forced_pct,backhand_slice_unforced_pct,forehand_volley_shot_usage_pct,forehand_volley_winner_pct,forehand_volley_induced_forced_pct,forehand_volley_unforced_pct,backhand_volley_shot_usage_pct,backhand_volley_winner_pct,backhand_volley_induced_forced_pct,backhand_volley_unforced_pct,overhead_smash_shot_usage_pct,overhead_smash_winner_pct,overhead_smash_induced_forced_pct,overhead_smash_unforced_pct,backhand_overhead_smash_shot_usage_pct,backhand_overhead_smash_winner_pct,backhand_overhead_smash_induced_forced_pct,backhand_overhead_smash_unforced_pct,forehand_drop_shot_shot_usage_pct,forehand_drop_shot_winner_pct,forehand_drop_shot_induced_forced_pct,forehand_drop_shot_unforced_pct,backhand_drop_shot_shot_usage_pct,backhand_drop_shot_winner_pct,backhand_drop_shot_induced_forced_pct,backhand_drop_shot_unforced_pct,forehand_lob_shot_usage_pct,forehand_lob_winner_pct,forehand_lob_induced_forced_pct,forehand_lob_unforced_pct,backhand_lob_shot_usage_pct,backhand_lob_winner_pct,backhand_lob_induced_forced_pct,backhand_lob_unforced_pct,forehand_half_volley_shot_usage_pct,forehand_half_volley_winner_pct,forehand_half_volley_induced_forced_pct,forehand_half_volley_unforced_pct,backhand_half_volley_shot_usage_pct,backhand_half_volley_winner_pct,backhand_half_volley_induced_forced_pct,backhand_half_volley_unforced_pct,forehand_swinging_volley_shot_usage_pct,forehand_swinging_volley_winner_pct,forehand_swinging_volley_induced_forced_pct,forehand_swinging_volley_unforced_pct,backhand_swinging_volley_shot_usage_pct,backhand_swinging_volley_winner_pct,backhand_swinging_volley_induced_forced_pct,backhand_swinging_volley_unforced_pct
Jesper De Jong,0.597972972972973,0.711864406779661,0.4971988795518207,0.3783629078420149,0.1660516605166051,0.1720124893556628,0.0320945945945945,0.0867117117117117,0.342063492063492,0.2222222222222222,0.4357142857142857,0.03484802,0.546255507,0.070484581,0.110132159,0.792951542,54.34448879336813,8.502824858757062,4.80225988700565,8.615819209039548,45.30242554498004,4.371399525584548,3.6597763470010167,8.200609962724501,48.52625115136629,6.105662764947802,4.523884846567542,8.921227459664664,34.14184832668099,2.652877697841727,2.7428057553956835,7.778776978417266,2.011053116364753,3.0534351145038165,2.2900763358778624,3.816793893129771,6.217377955173473,0.9876543209876544,1.9753086419753083,3.7037037037037033,0.9057414798894688,62.71186440677966,6.779661016949152,6.779661016949152,1.2434755910346946,44.44444444444444,13.580246913580249,7.4074074074074066,0.8289837273564631,79.62962962962963,7.4074074074074066,3.7037037037037033,0.0307031010132023,0.0,0.0,0.0,1.1206631869818853,19.17808219178082,16.43835616438356,12.32876712328767,2.3794903285231808,16.129032258064516,15.483870967741936,30.32258064516129,0.5680073687442432,8.108108108108109,0.0,0.0,1.197420939514891,5.128205128205128,2.564102564102564,0.0,0.0767577525330058,20.0,40.0,0.0,0.092109303039607,16.666666666666664,33.33333333333333,16.666666666666664,0.3070310101320233,30.0,10.0,15.0,,,,
Jimmy Wang,0.5235294117647059,0.5955056179775281,0.4567901234567901,0.2389380530973451,0.1307420494699646,0.1802120141342756,0.0588235294117647,0.0705882352941176,0.2717391304347826,0.2826086956521739,0.4456521739130434,0.084592145,0.25,0.142857143,0.142857143,0.571428571,47.73413897280967,8.227848101265822,8.227848101265822,17.088607594936708,51.96374622356496,6.976744186046512,7.55813953488372,8.13953488372093,41.69184290030212,6.521739130434782,8.695652173913043,17.391304347826086,39.27492447129909,6.153846153846154,7.6923076923076925,9.230769230769232,0.906344410876133,0.0,0.0,0.0,8.157099697885197,3.7037037037037033,0.0,3.7037037037037033,3.3232628398791544,27.27272727272727,0.0,27.27272727272727,3.625377643504532,25.0,16.666666666666664,8.333333333333332,0.6042296072507553,50.0,50.0,0.0,0.3021148036253776,0.0,100.0,0.0,,,,,,,,,0.906344410876133,0.0,0.0,0.0,0.3021148036253776,0.0,0.0,0.0,0.3021148036253776,0.0,0.0,0.0,0.3021148036253776,0.0,0.0,0.0,,,,,,,,
Jiri Lehecka,0.626853813559322,0.7152513730460498,0.4833215046132008,0.3338048090523338,0.2204896730953358,0.2027082478457119,0.0338983050847457,0.1877648305084746,0.3280058118416273,0.1794406102433708,0.4918270977115873,0.058823529,0.458143075,0.136986301,0.070015221,0.672754947,52.62780911451338,10.6158557332426,5.733242599523647,13.01463082681184,47.34533082639448,5.276096822995462,2.968986384266263,11.100605143721634,44.08631032321605,8.346872461413485,6.051990251827783,14.114541023558084,37.022114781985856,3.7726723095526,3.071342200725514,11.414752116082225,4.512489927477841,1.3888888888888888,0.992063492063492,2.976190476190476,6.929895245769541,0.6459948320413437,1.421188630490956,7.10594315245478,2.0055510788790403,46.42857142857143,7.5892857142857135,13.839285714285715,2.0145044319097503,41.77777777777778,4.888888888888889,18.666666666666668,1.3430029546065,57.99999999999999,7.333333333333333,6.666666666666667,0.0895335303071,30.0,0.0,0.0,0.25964723789059,24.13793103448276,3.4482758620689653,20.6896551724138,0.76103500761035,15.294117647058824,5.88235294117647,17.647058823529413,0.16116035455278,5.555555555555555,0.0,11.11111111111111,0.3581341212284,5.0,2.5,5.0,0.18802041364491,19.047619047619047,23.809523809523807,14.285714285714285,0.16116035455278,33.33333333333333,5.555555555555555,5.555555555555555,0.07162682424568,37.5,0.0,37.5,0.00895335303071,0.0,100.0,0.0
Jiri Novak,0.6274065685164213,0.6462093862815884,0.5349544072948328,0.3775743707093821,0.1252134319863403,0.1593625498007968,0.0271800679501698,0.0396375990939977,0.2863777089783281,0.3173374613003096,0.3962848297213622,0.036936937,0.504065041,0.040650407,0.089430894,0.756097561,51.41141141141141,7.418224299065421,7.418224299065421,8.060747663551401,48.55855855855856,3.586889301175016,4.823747680890538,7.2974644403215825,48.1981981981982,4.735202492211839,7.538940809968847,8.348909657320872,40.750750750750754,2.9476787030213707,4.937361827560796,8.032424465733234,0.5405405405405406,0.0,5.555555555555555,5.555555555555555,4.834834834834835,1.2422360248447204,0.6211180124223602,3.1055900621118013,1.0210210210210209,64.70588235294117,8.823529411764707,5.88235294117647,1.1411411411411412,26.31578947368421,10.526315789473683,5.263157894736842,0.990990990990991,66.66666666666666,6.0606060606060606,0.0,0.1201201201201201,0.0,25.0,0.0,0.06006006006006,0.0,0.0,0.0,0.3903903903903903,23.07692307692308,0.0,15.384615384615383,0.3303303303303303,0.0,0.0,0.0,1.1711711711711712,5.128205128205128,10.256410256410255,0.0,0.1501501501501501,80.0,0.0,0.0,0.1501501501501501,20.0,20.0,0.0,0.1201201201201201,75.0,0.0,25.0,,,,
Jiri Vanek,0.5086206896551724,0.6101694915254238,0.5263157894736842,0.3142857142857143,0.0723981900452488,0.2036199095022624,0.0086206896551724,0.043103448275862,0.141025641025641,0.2948717948717949,0.5641025641025641,0.062992126,0.3125,0.1875,0.1875,0.6875,53.14960629921261,4.444444444444445,8.88888888888889,20.74074074074074,46.8503937007874,4.201680672268908,9.243697478991598,13.445378151260504,46.45669291338583,2.5423728813559325,9.322033898305085,22.88135593220339,27.95275590551181,2.8169014084507045,11.267605633802818,12.676056338028168,3.937007874015748,0.0,0.0,0.0,11.023622047244094,0.0,3.571428571428571,14.285714285714285,1.574803149606299,25.0,25.0,25.0,3.937007874015748,20.0,20.0,20.0,0.7874015748031495,100.0,0.0,0.0,,,,,,,,,0.7874015748031495,50.0,0.0,0.0,0.3937007874015747,0.0,0.0,0.0,3.149606299212598,0.0,0.0,12.5,,,,,,,,,,,,,,,,
Jiri Vesely,0.6461352657004831,0.7794392523364486,0.5017064846416383,0.3595769682726204,0.1816557474687314,0.1566408576533651,0.0567632850241545,0.1400966183574879,0.3461538461538461,0.2582417582417582,0.3956043956043956,0.055555556,0.464285714,0.042857143,0.164285714,0.742857143,47.81746031746032,8.796680497925312,6.3070539419087135,8.879668049792532,51.98412698412699,6.33587786259542,4.961832061068702,8.3206106870229,39.96031746031746,5.958291956305859,5.561072492552134,9.632571996027806,41.98412698412699,4.631379962192817,4.44234404536862,9.262759924385634,3.8095238095238098,1.0416666666666663,5.208333333333334,4.166666666666666,5.277777777777778,0.7518796992481203,1.5037593984962403,6.015037593984962,1.4285714285714286,36.11111111111111,25.0,0.0,1.6269841269841272,41.46341463414634,17.073170731707318,4.878048780487805,1.7063492063492065,67.44186046511628,4.651162790697675,9.30232558139535,0.119047619047619,66.66666666666666,33.33333333333333,0.0,0.1984126984126984,20.0,0.0,40.0,1.7063492063492065,23.25581395348837,16.27906976744186,2.3255813953488373,0.1984126984126984,0.0,0.0,0.0,1.1111111111111112,7.142857142857142,3.571428571428571,0.0,0.2380952380952381,0.0,33.33333333333333,0.0,0.119047619047619,33.33333333333333,0.0,0.0,0.2777777777777778,28.57142857142857,28.57142857142857,0.0,0.0396825396825396,100.0,0.0,0.0
Jo Wilfred Tsonga,0.5371900826446281,0.7230769230769231,0.4642857142857143,0.3738317757009345,0.1798245614035087,0.2017543859649122,0.024793388429752,0.0826446280991735,0.2980769230769231,0.2884615384615384,0.4134615384615384,0.080267559,0.333333333,0.25,0.083333333,0.5,60.535117056856194,13.259668508287293,12.70718232044199,11.60220994475138,39.46488294314381,5.932203389830509,5.932203389830509,18.64406779661017,55.85284280936455,11.377245508982035,13.77245508982036,11.976047904191615,25.08361204013378,4.0,6.666666666666667,14.666666666666666,0.6688963210702341,0.0,0.0,0.0,8.361204013377927,0.0,0.0,20.0,1.3377926421404682,25.0,0.0,0.0,3.0100334448160537,11.11111111111111,11.11111111111111,55.55555555555556,2.0066889632107023,50.0,0.0,16.666666666666664,0.334448160535117,100.0,0.0,0.0,,,,,1.0033444816053512,33.33333333333333,0.0,33.33333333333333,0.334448160535117,0.0,0.0,0.0,0.6688963210702341,0.0,0.0,0.0,0.334448160535117,100.0,0.0,0.0,1.0033444816053512,33.33333333333333,33.33333333333333,0.0,,,,,,,,
Jo Wilfried Tsonga,0.6140096618357488,0.7547862575399947,0.4851898206090947,0.3365555018527469,0.1865990174760409,0.1943303535475557,0.0283413848631239,0.1225442834138486,0.3190485954480213,0.2216526553208939,0.4586836169776502,0.057404874,0.462488967,0.122683142,0.098852604,0.72462489,52.80944419111314,10.793437589945311,7.541015062841792,11.79123093159359,47.14495617368394,4.631918323481999,3.1703385276732945,10.832885545405697,45.53376906318083,8.189607210415044,7.878046066540559,12.37342828530099,31.85894512843897,3.5305343511450387,2.878498727735369,11.879770992366412,2.893043522318488,1.4010507880910683,0.7005253940455342,1.7513134851138354,11.293509651922784,0.6280843427545985,1.4356213548676535,7.312696276357111,1.798652277448447,46.76056338028169,7.042253521126761,15.774647887323944,1.991184070527436,40.20356234096692,11.704834605597965,12.97709923664122,1.256523281147084,66.53225806451613,11.29032258064516,6.048387096774194,0.0557328874702335,36.36363636363637,9.090909090909092,0.0,0.5066626133657598,23.0,8.0,23.0,0.8765263211227644,8.092485549132949,12.716763005780344,21.38728323699422,0.415463342959923,8.536585365853659,4.878048780487805,0.0,0.8359933120535035,4.848484848484849,6.0606060606060606,3.636363636363636,0.2431980544155646,20.833333333333336,10.416666666666668,10.416666666666668,0.2229315498809342,22.727272727272727,6.8181818181818175,9.090909090909092,0.1621320362770431,31.25,12.5,25.0,0.0101332522673151,50.0,0.0,0.0
Joachim Johansson,0.6130268199233716,0.73125,0.4158415841584158,0.2292682926829268,0.2210300429184549,0.2381974248927038,0.0383141762452107,0.21455938697318,0.2526881720430107,0.2043010752688172,0.543010752688172,0.032815199,0.421052632,0.157894737,0.0,0.473684211,55.613126079447326,13.354037267080743,9.006211180124224,17.391304347826086,44.38687392055268,1.556420233463035,3.501945525291829,17.509727626459142,51.64075993091537,11.705685618729095,9.698996655518394,18.06020066889632,27.806563039723663,0.6211180124223602,3.7267080745341614,16.149068322981368,1.7271157167530224,0.0,0.0,0.0,13.644214162348876,1.2658227848101269,3.79746835443038,21.51898734177216,0.690846286701209,75.0,0.0,0.0,1.0362694300518136,0.0,0.0,33.33333333333333,0.8635578583765112,80.0,0.0,20.0,0.3454231433506045,0.0,0.0,0.0,0.3454231433506045,50.0,0.0,50.0,0.3454231433506045,0.0,0.0,0.0,0.1727115716753022,0.0,0.0,0.0,1.0362694300518136,16.666666666666664,0.0,0.0,0.1727115716753022,0.0,0.0,0.0,0.1727115716753022,100.0,0.0,0.0,,,,,,,,
Joao Fonseca,0.6528455284552845,0.7067247820672479,0.5304449648711944,0.3698412698412698,0.2022088353413654,0.1949799196787148,0.0256097560975609,0.141869918699187,0.3263888888888889,0.2212301587301587,0.4503968253968254,0.040213117,0.447949527,0.119873817,0.075709779,0.694006309,52.09945452238996,12.003895787679571,6.841977112247383,12.685658631604577,47.82443232271978,4.376657824933687,4.376657824933687,10.238726790450928,43.53672459723455,10.227272727272728,7.488344988344989,13.57808857808858,37.84092350627933,3.754609453570231,4.626215219577606,10.559839088166276,4.731701129011798,1.876675603217158,0.8042895442359249,3.485254691689008,7.522516808321705,0.8431703204047217,1.6863406408094437,7.75716694772344,1.3319802105797285,47.61904761904761,8.571428571428571,12.38095238095238,1.2812381073195485,30.69306930693069,8.91089108910891,13.861386138613865,0.9514144361283776,65.33333333333333,4.0,9.333333333333334,0.1014842065203602,25.0,12.5,12.5,1.129011797539008,29.21348314606741,7.865168539325842,22.47191011235955,0.6089052391221617,25.0,10.416666666666668,16.666666666666664,0.1649118355955854,23.07692307692308,0.0,0.0,0.367880248636306,0.0,6.896551724137931,3.4482758620689653,0.0634276290752251,20.0,20.0,0.0,0.1014842065203602,37.5,0.0,12.5,0.1902828872256755,40.0,6.666666666666667,13.333333333333334,,,,
Joao Menezes,0.6267605633802817,0.6404494382022472,0.4716981132075472,0.3821138211382114,0.0716981132075471,0.1849056603773584,0.028169014084507,0.0352112676056338,0.175,0.25,0.5625,0.006097561,1.0,0.0,0.0,1.0,44.207317073170735,6.206896551724138,8.275862068965518,12.413793103448276,55.79268292682927,2.73224043715847,4.371584699453552,14.754098360655735,39.02439024390244,5.46875,9.375,13.28125,43.29268292682927,2.8169014084507045,5.633802816901409,18.30985915492958,3.963414634146341,7.6923076923076925,0.0,7.6923076923076925,10.365853658536585,0.0,0.0,2.941176470588235,0.3048780487804878,100.0,0.0,0.0,0.3048780487804878,100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.9146341463414632,0.0,0.0,0.0,1.829268292682927,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Joao Sousa,0.6142748671222475,0.6835599505562423,0.4311023622047244,0.3477911646586345,0.117096018735363,0.1701795472287275,0.0326499620349278,0.0539104024297646,0.2653534183082271,0.2792584009269988,0.455388180764774,0.03191739,0.448529412,0.139705882,0.132352941,0.705882353,63.29500117343346,6.933629959213941,7.526881720430108,8.861698183166482,36.68153015724008,2.687140115163148,2.4312220089571337,9.852847088931542,59.3053273879371,5.658884052235853,7.4000791452315005,8.86426592797784,27.833841821168743,1.6020236087689714,2.023608768971332,11.63575042158516,1.314245482281155,0.0,3.571428571428571,0.0,6.406946726120628,0.0,2.197802197802198,3.6630036630036633,0.86834076507862,45.94594594594595,8.108108108108109,27.027027027027028,0.8214034264257217,42.85714285714285,8.571428571428571,11.428571428571429,0.9152781037315184,53.84615384615385,12.82051282051282,7.6923076923076925,0.0469373386528983,50.0,50.0,0.0,0.0469373386528983,0.0,0.0,0.0,0.4928420558554329,19.047619047619047,14.285714285714285,9.523809523809524,0.3989673785496362,0.0,5.88235294117647,0.0,0.985684111710866,4.761904761904762,0.0,0.0,0.1642806852851443,28.57142857142857,14.285714285714285,0.0,0.0469373386528983,0.0,0.0,0.0,0.2816240319173902,33.33333333333333,33.33333333333333,16.666666666666664,0.0469373386528983,50.0,50.0,0.0
Joao Souza,0.7796610169491526,0.717391304347826,0.6153846153846154,0.3846153846153846,0.1532258064516129,0.2580645161290322,0.0338983050847457,0.0338983050847457,0.3269230769230769,0.0961538461538461,0.5769230769230769,0.044554455,0.555555556,0.0,0.222222222,1.0,58.91089108910891,12.605042016806722,4.201680672268908,15.966386554621849,41.089108910891085,2.409638554216868,0.0,13.253012048192772,51.98019801980198,9.523809523809524,2.857142857142857,17.142857142857142,35.148514851485146,1.4084507042253522,0.0,14.084507042253522,1.98019801980198,0.0,0.0,25.0,4.455445544554455,0.0,0.0,11.11111111111111,,,,,0.495049504950495,100.0,0.0,0.0,0.99009900990099,0.0,50.0,0.0,,,,,1.4851485148514851,33.33333333333333,0.0,0.0,,,,,,,,,0.495049504950495,0.0,0.0,0.0,0.99009900990099,100.0,0.0,0.0,0.495049504950495,0.0,0.0,0.0,1.4851485148514851,66.66666666666666,33.33333333333333,0.0,,,,
Johan Sebastien Tatlot,0.6296296296296297,0.7058823529411765,0.35,0.26,0.1057692307692307,0.3076923076923077,0.1111111111111111,0.037037037037037,0.225,0.125,0.65,0.004950495,1.0,0.0,0.0,1.0,50.99009900990099,6.796116504854369,3.883495145631068,12.62135922330097,49.00990099009901,2.0202020202020203,1.0101010101010102,13.131313131313131,47.02970297029702,6.315789473684211,4.2105263157894735,13.684210526315791,42.07920792079208,2.3529411764705883,1.1764705882352942,15.294117647058824,2.4752475247524752,0.0,0.0,0.0,6.435643564356436,0.0,0.0,0.0,0.495049504950495,100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.495049504950495,0.0,0.0,0.0,0.99009900990099,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Johannes Haerteis,0.71875,0.8695652173913043,0.4444444444444444,0.3181818181818182,0.2621359223300971,0.1359223300970873,0.03125,0.28125,0.4285714285714285,0.1746031746031746,0.3968253968253968,0.055084746,0.692307692,0.0,0.076923077,0.846153846,52.118644067796616,16.260162601626014,2.4390243902439024,10.569105691056912,47.45762711864407,6.25,7.142857142857142,10.714285714285714,47.45762711864407,10.714285714285714,2.6785714285714284,11.607142857142858,38.559322033898304,6.593406593406594,7.6923076923076925,12.087912087912088,0.423728813559322,0.0,0.0,0.0,5.508474576271186,0.0,0.0,7.6923076923076925,2.9661016949152543,85.71428571428571,0.0,0.0,0.847457627118644,0.0,50.0,0.0,0.847457627118644,100.0,0.0,0.0,0.847457627118644,50.0,0.0,0.0,,,,,,,,,0.423728813559322,0.0,0.0,0.0,1.694915254237288,0.0,0.0,0.0,,,,,,,,,,,,,,,,
John Isner,0.6970488378166623,0.7768827276133383,0.5469827586206897,0.2656187021362354,0.2296536653201774,0.1723726905502947,0.0245494907286497,0.2360929746670149,0.3322658126501201,0.1841473178542834,0.4835868694955965,0.087045633,0.441135734,0.141274238,0.09833795,0.6966759,56.05521731267707,13.571351758253575,6.828691257124422,15.646843746639425,43.93875459641932,5.460282617643024,3.910001371930306,13.184250240087804,47.29640122973054,9.813917919959216,6.716798368595462,16.568952332398673,32.262342516125145,3.8303437967115097,3.923766816143498,13.023168908819132,2.182168907107119,1.3812154696132597,1.1049723756906076,2.209944751381215,7.607450720356863,0.0792393026941362,1.5055467511885896,11.96513470681458,3.701247814817048,50.814332247557005,9.609120521172638,12.866449511400653,2.929652179154861,34.77366255144033,9.670781893004117,17.901234567901234,1.1694496353005004,62.37113402061856,10.309278350515465,8.24742268041237,0.0482247272288866,25.0,12.5,0.0,0.8318765446982941,22.463768115942027,7.971014492753622,26.08695652173913,0.241123636144433,17.5,12.5,32.5,0.3677135451202604,1.639344262295082,1.639344262295082,6.557377049180328,0.5003315449996987,3.614457831325301,1.2048192771084338,3.614457831325301,0.3194888178913738,15.09433962264151,7.547169811320755,13.20754716981132,0.3255169087949846,18.51851851851852,3.7037037037037033,14.814814814814811,0.1868708180119356,45.16129032258064,29.03225806451613,16.129032258064516,0.0241123636144433,25.0,0.0,50.0
John Millman,0.6299033541785105,0.6895306859205776,0.5453149001536098,0.3702623906705539,0.1255037420840529,0.1649395509499136,0.015349630471859,0.054007959067652,0.2937123169681309,0.2334194659776055,0.4702842377260982,0.016349142,0.479338843,0.066115702,0.090909091,0.719008264,47.54762869882448,5.456095481670929,4.376243250923558,7.757885763000852,52.41183623834617,3.841196184583656,3.016241299303944,7.037896365042537,45.1425483042832,4.280155642023346,4.369949117030829,7.96168811733014,49.12849614916903,3.52035203520352,2.8877887788778875,7.315731573157317,0.9728415079043372,2.7777777777777777,0.0,1.3888888888888888,1.986218078638022,1.3605442176870748,2.7210884353741496,1.3605442176870748,0.351303877854344,57.692307692307686,3.8461538461538463,0.0,0.4188623159032563,38.70967741935484,16.129032258064516,9.67741935483871,0.7161194433184705,56.60377358490566,9.433962264150944,9.433962264150944,0.0675584380489123,20.0,0.0,0.0,0.0540467504391298,0.0,25.0,25.0,0.0810701256586947,16.666666666666664,0.0,16.666666666666664,0.3107688150249966,8.695652173913043,4.3478260869565215,0.0,0.6485610052695582,10.416666666666668,6.25,2.083333333333333,,,,,0.0540467504391298,0.0,0.0,0.0,,,,,0.0270233752195649,0.0,0.0,0.0
Jonas Bjorkman,0.6834532374100719,0.5894736842105263,0.4318181818181818,0.2540983606557377,0.1340996168582375,0.1226053639846743,0.0287769784172661,0.0585034013605442,0.3704496788008565,0.2419700214132762,0.3854389721627409,0.182795699,0.306501548,0.099071207,0.114551084,0.687306502,49.71910112359551,9.03954802259887,5.084745762711865,9.03954802259887,50.28089887640449,4.46927374301676,6.70391061452514,6.70391061452514,36.51685393258427,3.8461538461538463,3.8461538461538463,9.230769230769232,35.39325842696629,0.7936507936507936,3.1746031746031744,8.73015873015873,1.4044943820224718,0.0,0.0,0.0,4.213483146067416,0.0,0.0,0.0,8.146067415730338,17.24137931034483,13.79310344827586,13.79310344827586,8.146067415730338,20.6896551724138,24.13793103448276,3.4482758620689653,1.9662921348314608,85.71428571428571,0.0,0.0,,,,,0.2808988764044944,0.0,0.0,0.0,0.5617977528089888,0.0,50.0,0.0,0.2808988764044944,0.0,0.0,0.0,0.8426966292134831,0.0,0.0,0.0,1.1235955056179776,0.0,0.0,0.0,1.1235955056179776,25.0,0.0,0.0,,,,,,,,
Jordan Thompson,0.6139270487920417,0.720679012345679,0.5006134969325153,0.3638104356151269,0.1602380952380952,0.1709523809523809,0.0175272382756987,0.1127427759355755,0.3050490883590462,0.217391304347826,0.4775596072931276,0.055225493,0.41809291,0.107579462,0.124694377,0.723716381,54.32082095598164,7.009694258016405,5.195128013919961,8.94854586129754,45.66567647853092,4.52395032525133,2.986398580721467,9.491425192193969,46.867404806913314,4.724863151829444,5.070584845865745,9.709017574186111,34.41803942749122,2.9423303256178897,2.471557473519027,9.533150255001962,3.402646502835539,0.7936507936507936,0.0,0.7936507936507936,7.49392384553065,0.9009009009009008,1.981981981981982,7.567567567567568,1.5933027275182283,50.84745762711864,9.322033898305085,7.627118644067797,2.0793950850661624,35.064935064935064,13.636363636363637,16.233766233766232,1.2557385903321632,47.31182795698925,16.129032258064516,7.526881720430108,0.0540102619497704,50.0,0.0,50.0,0.175533351336754,15.384615384615383,7.6923076923076925,23.07692307692308,0.4860923575479341,16.666666666666664,5.555555555555555,13.88888888888889,0.6751282743721306,6.0,4.0,4.0,0.945179584120983,10.0,5.714285714285714,4.285714285714286,0.175533351336754,7.6923076923076925,23.07692307692308,0.0,0.1890359168241966,28.57142857142857,0.0,7.142857142857142,0.175533351336754,46.15384615384615,7.6923076923076925,0.0,,,,
Joris De Loore,0.7090909090909091,0.5897435897435898,0.5,0.3614457831325301,0.0869565217391304,0.1304347826086956,0.0181818181818181,0.0909090909090909,0.1842105263157894,0.3684210526315789,0.4473684210526316,0.007751938,1.0,0.0,0.0,1.0,53.100775193798455,3.64963503649635,4.37956204379562,7.2992700729927,46.89922480620155,1.6528925619834711,6.6115702479338845,5.785123966942149,48.837209302325576,3.1746031746031744,4.761904761904762,7.936507936507936,36.82170542635659,1.0526315789473684,4.2105263157894735,7.368421052631578,3.488372093023256,0.0,0.0,0.0,8.13953488372093,0.0,9.523809523809524,0.0,0.3875968992248062,100.0,0.0,0.0,0.3875968992248062,100.0,0.0,0.0,,,,,,,,,,,,,0.3875968992248062,0.0,100.0,0.0,0.3875968992248062,0.0,0.0,0.0,1.162790697674419,0.0,33.33333333333333,0.0,,,,,,,,,,,,,,,,
Jose Acasuso,0.5172413793103449,0.8,0.5892857142857143,0.2654867256637168,0.2052401746724891,0.131004366812227,0.0086206896551724,0.1206896551724138,0.3975903614457831,0.253012048192771,0.3493975903614458,0.048338369,0.6875,0.0625,0.125,0.9375,69.48640483383686,9.565217391304348,8.26086956521739,8.695652173913043,30.211480362537763,11.0,2.0,9.0,61.63141993957704,8.333333333333332,8.333333333333332,9.31372549019608,15.709969788519636,7.6923076923076925,3.8461538461538463,15.384615384615383,4.531722054380665,0.0,0.0,0.0,10.876132930513595,0.0,0.0,2.7777777777777777,0.6042296072507553,50.0,0.0,50.0,1.812688821752266,100.0,0.0,0.0,1.812688821752266,50.0,33.33333333333333,0.0,,,,,0.3021148036253776,0.0,0.0,0.0,0.3021148036253776,100.0,0.0,0.0,0.3021148036253776,0.0,0.0,0.0,1.2084592145015105,0.0,0.0,0.0,,,,,0.3021148036253776,0.0,0.0,0.0,0.3021148036253776,100.0,0.0,0.0,,,,
Jose Hernandez,0.6071428571428571,0.7647058823529411,0.6363636363636364,0.45,0.1458333333333333,0.1979166666666666,0.0535714285714285,0.0714285714285714,0.303030303030303,0.2121212121212121,0.4848484848484848,0.031578947,0.333333333,0.0,0.0,0.833333333,51.578947368421055,6.122448979591836,5.1020408163265305,9.183673469387756,48.42105263157895,4.3478260869565215,2.1739130434782608,7.608695652173914,48.42105263157895,4.3478260869565215,5.434782608695652,9.782608695652174,45.78947368421053,4.597701149425287,2.2988505747126435,6.896551724137931,0.5263157894736842,0.0,0.0,0.0,1.5789473684210529,0.0,0.0,33.33333333333333,2.1052631578947367,50.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,,,,,,,,,0.5263157894736842,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jose Rubin Statham,0.6818181818181818,0.5555555555555556,0.3333333333333333,0.3396226415094339,0.1176470588235294,0.2857142857142857,0.0454545454545454,0.0454545454545454,0.2558139534883721,0.0232558139534883,0.7209302325581395,0.027667984,0.571428571,0.0,0.0,0.714285714,45.8498023715415,3.4482758620689653,0.8620689655172413,12.93103448275862,54.1501976284585,5.109489051094891,0.0,11.67883211678832,39.130434782608695,1.0101010101010102,1.0101010101010102,14.14141414141414,46.24505928853755,4.273504273504273,0.0,12.82051282051282,4.3478260869565215,0.0,0.0,0.0,5.928853754940711,0.0,0.0,6.666666666666667,0.3952569169960474,0.0,0.0,0.0,0.7905138339920948,50.0,0.0,0.0,0.3952569169960474,100.0,0.0,0.0,,,,,0.3952569169960474,0.0,0.0,100.0,0.3952569169960474,100.0,0.0,0.0,,,,,0.7905138339920948,0.0,0.0,0.0,0.7905138339920948,50.0,0.0,0.0,,,,,0.3952569169960474,100.0,0.0,0.0,,,,
