,player,shot_type,shot_usage_pct,winner_pct,induced_forced_pct,unforced_pct,non_pt_ending_pct
12688,Marco Trungelliti,B,40.70021881838075,1.6129032258064515,3.225806451612903,9.13978494623656,86.02150537634408
12689,Marco Trungelliti,Base,93.21663019693655,3.5211267605633805,3.9906103286384975,10.093896713615024,82.3943661971831
12690,Marco Trungelliti,Bgs,47.70240700218819,1.3761467889908259,2.7522935779816518,9.63302752293578,86.23853211009175
12691,Marco Trungelliti,Bside,51.64113785557986,4.661016949152542,2.9661016949152543,10.16949152542373,82.20338983050848
12692,Marco Trungelliti,Dr,4.595185995623632,28.57142857142857,14.285714285714285,14.285714285714285,42.857142857142854
12693,Marco Trungelliti,F,37.85557986870897,2.312138728323699,4.046242774566474,10.982658959537572,82.65895953757226
12694,Marco Trungelliti,Fgs,39.38730853391685,2.2222222222222223,3.888888888888889,10.555555555555555,83.33333333333334
12695,Marco Trungelliti,Fside,48.35886214442014,7.6923076923076925,4.97737556561086,11.76470588235294,75.56561085972851
12696,Marco Trungelliti,Gs,78.55579868708972,1.9498607242339834,3.6211699164345403,10.027855153203342,84.40111420612814
12697,Marco Trungelliti,H,0.437636761487965,0.0,50.0,0.0,50.0
12698,Marco Trungelliti,Hv,0.87527352297593,25.0,25.0,25.0,25.0
12699,Marco Trungelliti,I,0.437636761487965,50.0,0.0,50.0,0.0
12700,Marco Trungelliti,J,0.437636761487965,0.0,0.0,0.0,100.0
12701,Marco Trungelliti,L,1.0940919037199124,40.0,0.0,0.0,60.0
12702,Marco Trungelliti,Lo,1.5317286652078774,28.57142857142857,14.285714285714285,0.0,57.14285714285714
12703,Marco Trungelliti,M,0.437636761487965,0.0,50.0,0.0,50.0
12704,Marco Trungelliti,Net,6.783369803063458,41.935483870967744,3.225806451612903,22.58064516129032,32.25806451612903
12705,Marco Trungelliti,O,2.8446389496717726,30.76923076923077,0.0,38.46153846153847,30.76923076923077
12706,Marco Trungelliti,Ov,2.8446389496717726,30.76923076923077,0.0,38.46153846153847,30.76923076923077
12707,Marco Trungelliti,R,1.5317286652078774,0.0,0.0,0.0,100.0
12708,Marco Trungelliti,S,7.00218818380744,0.0,0.0,12.5,87.5
12709,Marco Trungelliti,Sl,8.533916849015318,0.0,0.0,10.256410256410255,89.74358974358975
