match_id,player,winners_per_point,forced_per_point,unforced_per_point
20230117-W-Australian_Open-R128-Caroline_Garcia-Katherine_Sebov,Caroline Garcia,0.4857142857142857,0.22857142857142856,0.2857142857142857
20230117-W-Australian_Open-R128-Caroline_Garcia-Katherine_Sebov,Katherine Sebov,0.05,0.2,0.75
20230117-W-Australian_Open-R128-Camila_Giorgi-Anastasia_Pavlyuchenkova,Camila Giorgi,0.375,0.25,0.375
20230117-W-Australian_Open-R128-Camila_Giorgi-Anastasia_Pavlyuchenkova,Anastasia Pavlyuchenkova,0.034482758620689655,0.10344827586206896,0.8620689655172413
20230117-W-Australian_Open-R128-Anett_Kontaveit-Julia_Grabher,Anett Kontaveit,0.35135135135135137,0.2702702702702703,0.3783783783783784
20230117-W-Australian_Open-R128-Anett_Kontaveit-Julia_Grabher,Julia Grabher,0.4375,0.21875,0.34375
20230116-W-Australian_Open-R128-Yue_Yuan-Maria_Sakkari,Yue Yuan,0.24324324324324326,0.16216216216216217,0.5945945945945946
20230116-W-Australian_Open-R128-Yue_Yuan-Maria_Sakkari,Maria Sakkari,0.5396825396825397,0.09523809523809523,0.36507936507936506
20230116-W-Australian_Open-R128-Tamara_Korpatsch-Emma_Raducanu,Tamara Korpatsch,0.30303030303030304,0.36363636363636365,0.3333333333333333
20230116-W-Australian_Open-R128-Tamara_Korpatsch-Emma_Raducanu,Emma Raducanu,0.38095238095238093,0.31746031746031744,0.30158730158730157
20230116-W-Australian_Open-R128-Sofia_Kenin-Victoria_Azarenka,Sofia Kenin,0.4027777777777778,0.16666666666666666,0.4305555555555556
20230116-W-Australian_Open-R128-Sofia_Kenin-Victoria_Azarenka,Victoria Azarenka,0.37777777777777777,0.2,0.4222222222222222
20230116-W-Australian_Open-R128-Selena_Janicijevic-Kaja_Juvan,Selena Janicijevic,0.23684210526315788,0.13157894736842105,0.631578947368421
20230116-W-Australian_Open-R128-Selena_Janicijevic-Kaja_Juvan,Kaja Juvan,0.3404255319148936,0.2978723404255319,0.3617021276595745
20230116-W-Australian_Open-R128-Sara_Bejlek-Barbora_Krejcikova,Sara Bejlek,0.2413793103448276,0.2413793103448276,0.5172413793103449
20230116-W-Australian_Open-R128-Sara_Bejlek-Barbora_Krejcikova,Barbora Krejcikova,0.45454545454545453,0.2727272727272727,0.2727272727272727
20230116-W-Australian_Open-R128-Olivia_Gadecki-Polina_Kudermetova,Olivia Gadecki,0.29411764705882354,0.23529411764705882,0.47058823529411764
20230116-W-Australian_Open-R128-Olivia_Gadecki-Polina_Kudermetova,Polina Kudermetova,0.19047619047619047,0.2619047619047619,0.5476190476190477
20230116-W-Australian_Open-R128-Marta_Kostyuk-Amanda_Anisimova,Marta Kostyuk,0.5,0.19047619047619047,0.30952380952380953
20230116-W-Australian_Open-R128-Marta_Kostyuk-Amanda_Anisimova,Amanda Anisimova,0.4666666666666667,0.15555555555555556,0.37777777777777777
20230116-W-Australian_Open-R128-Jessica_Pegula-Jaqueline_Cristian,Jessica Pegula,0.4074074074074074,0.25925925925925924,0.3333333333333333
20230116-W-Australian_Open-R128-Jessica_Pegula-Jaqueline_Cristian,Jaqueline Cristian,0.24390243902439024,0.024390243902439025,0.7317073170731707
20230116-W-Australian_Open-R128-Iga_Swiatek-Jule_Niemeier,Iga Swiatek,0.3064516129032258,0.24193548387096775,0.45161290322580644
20230116-W-Australian_Open-R128-Iga_Swiatek-Jule_Niemeier,Jule Niemeier,0.2830188679245283,0.11320754716981132,0.6037735849056604
20230116-W-Australian_Open-R128-Eva_Lys-Cristina_Bucsa,Eva Lys,0.27419354838709675,0.24193548387096775,0.4838709677419355
20230116-W-Australian_Open-R128-Eva_Lys-Cristina_Bucsa,Cristina Bucsa,0.3064516129032258,0.20967741935483872,0.4838709677419355
20230116-W-Australian_Open-R128-Elena_Rybakina-Elisabetta_Cocciaretto,Elena Rybakina,0.375,0.22916666666666666,0.3958333333333333
20230116-W-Australian_Open-R128-Elena_Rybakina-Elisabetta_Cocciaretto,Elisabetta Cocciaretto,0.2857142857142857,0.21428571428571427,0.5
20230116-W-Australian_Open-R128-Diana_Shnaider-Kristina_Kucova,Diana Shnaider,0.35526315789473684,0.14473684210526316,0.5
20230116-W-Australian_Open-R128-Diana_Shnaider-Kristina_Kucova,Kristina Kucova,0.21568627450980393,0.3137254901960784,0.47058823529411764
20230116-W-Australian_Open-R128-Coco_Gauff-Katerina_Siniakova,Coco Gauff,0.4666666666666667,0.13333333333333333,0.4
20230116-W-Australian_Open-R128-Coco_Gauff-Katerina_Siniakova,Katerina Siniakova,0.18421052631578946,0.2631578947368421,0.5526315789473685
20230116-W-Australian_Open-R128-Bianca_Andreescu-Marie_Bouzkova,Bianca Andreescu,0.3898305084745763,0.3050847457627119,0.3050847457627119
20230116-W-Australian_Open-R128-Bianca_Andreescu-Marie_Bouzkova,Marie Bouzkova,0.3055555555555556,0.25,0.4166666666666667
20230116-W-Australian_Open-R128-Aliaksandra_Sasnovich-Brenda_Fruhvirtova,Aliaksandra Sasnovich,0.45161290322580644,0.06451612903225806,0.4838709677419355
20230116-W-Australian_Open-R128-Aliaksandra_Sasnovich-Brenda_Fruhvirtova,Brenda Fruhvirtova,0.18181818181818182,0.045454545454545456,0.7727272727272727
20230112-W-Adelaide-QF-Caroline_Garcia-Belinda_Bencic,Caroline Garcia,0.46511627906976744,0.32558139534883723,0.20930232558139536
20230112-W-Adelaide-QF-Caroline_Garcia-Belinda_Bencic,Belinda Bencic,0.42857142857142855,0.47619047619047616,0.09523809523809523
20230111-W-Australian_Open-Q3-Sophie_Chang-Oksana_Selekhmeteva,Sophie Chang,0.3269230769230769,0.3076923076923077,0.36538461538461536
20230111-W-Australian_Open-Q3-Sophie_Chang-Oksana_Selekhmeteva,Oksana Selekhmeteva,0.29411764705882354,0.5,0.20588235294117646
20230109-W-Australian_Open-Q1-Ashlyn_Krueger-Eugenie_Bouchard,Ashlyn Krueger,0.28205128205128205,0.16666666666666666,0.5512820512820513
20230109-W-Australian_Open-Q1-Ashlyn_Krueger-Eugenie_Bouchard,Eugenie Bouchard,0.15384615384615385,0.3384615384615385,0.5076923076923077
20230109-W-Adelaide-R32-Amanda_Anisimova-Liudmila_Samsonova,Amanda Anisimova,0.39622641509433965,0.22641509433962265,0.37735849056603776
20230109-W-Adelaide-R32-Amanda_Anisimova-Liudmila_Samsonova,Liudmila Samsonova,0.25806451612903225,0.25806451612903225,0.45161290322580644
20230104-W-Adelaide-R16-Veronika_Kudermetova-Bianca_Andreescu,Veronika Kudermetova,0.3333333333333333,0.24444444444444444,0.4222222222222222
20230104-W-Adelaide-R16-Veronika_Kudermetova-Bianca_Andreescu,Bianca Andreescu,0.2894736842105263,0.10526315789473684,0.6052631578947368
20230103-W-Auckland-R32-Linda_Fruhvirtova-Emma_Raducanu,Linda Fruhvirtova,0.34615384615384615,0.21153846153846154,0.4423076923076923
20230103-W-Auckland-R32-Linda_Fruhvirtova-Emma_Raducanu,Emma Raducanu,0.39622641509433965,0.14150943396226415,0.46226415094339623
20230103-W-Auckland-R32-Elena_Gabriela_Ruse-Erin_Routliffe,Elena Gabriela Ruse,0.359375,0.25,0.390625
20230103-W-Auckland-R32-Elena_Gabriela_Ruse-Erin_Routliffe,Erin Routliffe,0.22784810126582278,0.25316455696202533,0.5189873417721519
20230103-W-Auckland-R32-Coco_Gauff-Tatjana_Maria,Coco Gauff,0.417910447761194,0.208955223880597,0.373134328358209
20230103-W-Auckland-R32-Coco_Gauff-Tatjana_Maria,Tatjana Maria,0.2647058823529412,0.11764705882352941,0.6176470588235294
20230103-W-Adelaide-R16-Aryna_Sabalenka-Liudmila_Samsonova,Aryna Sabalenka,0.421875,0.359375,0.21875
20230103-W-Adelaide-R16-Aryna_Sabalenka-Liudmila_Samsonova,Liudmila Samsonova,0.37735849056603776,0.4339622641509434,0.18867924528301888
20230102-W-Auckland-R32-Venus_Williams-Katie_Volynets,Venus Williams,0.3939393939393939,0.21212121212121213,0.3939393939393939
20230102-W-Auckland-R32-Venus_Williams-Katie_Volynets,Katie Volynets,0.4,0.025,0.575
20230102-W-Adelaide-R32-Linda_Noskova-Daria_Kasatkina,Linda Noskova,0.4715447154471545,0.12195121951219512,0.4065040650406504
20230102-W-Adelaide-R32-Linda_Noskova-Daria_Kasatkina,Daria Kasatkina,0.28169014084507044,0.2535211267605634,0.4647887323943662
20230102-W-Adelaide-R32-Amanda_Anisimova-Veronika_Kudermetova,Amanda Anisimova,0.24242424242424243,0.45454545454545453,0.30303030303030304
20230102-W-Adelaide-R32-Amanda_Anisimova-Veronika_Kudermetova,Veronika Kudermetova,0.2564102564102564,0.5897435897435898,0.15384615384615385
20230101-W-Adelaide-R32-Garbine_Muguruza-Bianca_Andreescu,Garbine Muguruza,0.4084507042253521,0.3380281690140845,0.2535211267605634
20230101-W-Adelaide-R32-Garbine_Muguruza-Bianca_Andreescu,Bianca Andreescu,0.4067796610169492,0.4576271186440678,0.13559322033898305
20221231-W-United_Cup-RR-Nuria_Parrizas_Diaz-Katie_Swan,Nuria Parrizas Diaz,0.32051282051282054,0.15384615384615385,0.5256410256410257
20221231-W-United_Cup-RR-Nuria_Parrizas_Diaz-Katie_Swan,Katie Swan,0.4,0.08,0.52
20221230-W-United_Cup-RR-Petra_Kvitova-Jessica_Pegula,Petra Kvitova,0.36363636363636365,0.20454545454545456,0.4318181818181818
20221230-W-United_Cup-RR-Petra_Kvitova-Jessica_Pegula,Jessica Pegula,0.3333333333333333,0.17777777777777778,0.4888888888888889
20221230-W-United_Cup-RR-Maddison_Inglis-Harriet_Dart,Maddison Inglis,0.34782608695652173,0.13043478260869565,0.5217391304347826
20221230-W-United_Cup-RR-Maddison_Inglis-Harriet_Dart,Harriet Dart,0.38,0.16,0.46
20221229-W-United_Cup-RR-Zoe_Hives-Katie_Swan,Zoe Hives,0.09615384615384616,0.11538461538461539,0.7884615384615384
20221229-W-United_Cup-RR-Zoe_Hives-Katie_Swan,Katie Swan,0.20512820512820512,0.10256410256410256,0.6923076923076923
20221218-W-Dutch_Championships-F-Bibiane_Schoofs-Suzan_Lamens,Bibiane Schoofs,0.3448275862068966,0.1896551724137931,0.46551724137931033
20221218-W-Dutch_Championships-F-Bibiane_Schoofs-Suzan_Lamens,Suzan Lamens,0.3111111111111111,0.28888888888888886,0.4
20221213-W-Limoges-R16-Katrina_Scott-Ana_Bogdan,Katrina Scott,0.16666666666666666,0.30952380952380953,0.5238095238095238
20221213-W-Limoges-R16-Katrina_Scott-Ana_Bogdan,Ana Bogdan,0.3103448275862069,0.2413793103448276,0.4482758620689655
20221212-W-Limoges-R32-Marta_Kostyuk-Joanna_Garland,Marta Kostyuk,0.4,0.14545454545454545,0.45454545454545453
20221212-W-Limoges-R32-Marta_Kostyuk-Joanna_Garland,Joanna Garland,0.23076923076923078,0.10256410256410256,0.6666666666666666
20221211-W-Limoges-R32-Emeline_Dartron-Audrey_Albie,Emeline Dartron,0.29411764705882354,0.11764705882352941,0.5882352941176471
20221211-W-Limoges-R32-Emeline_Dartron-Audrey_Albie,Audrey Albie,0.42857142857142855,0.14285714285714285,0.42857142857142855
20221208-W-Angers-R16-Sofia_Kenin-Anhelina_Kalinina,Sofia Kenin,0.3103448275862069,0.29310344827586204,0.39655172413793105
20221208-W-Angers-R16-Sofia_Kenin-Anhelina_Kalinina,Anhelina Kalinina,0.5,0.4117647058823529,0.08823529411764706
20221207-W-Angers-R32-Anna_Lena_Friedsam-Diane_Parry,Anna Lena Friedsam,0.4074074074074074,0.35185185185185186,0.24074074074074073
20221207-W-Angers-R32-Anna_Lena_Friedsam-Diane_Parry,Diane Parry,0.2962962962962963,0.3333333333333333,0.37037037037037035
20221202-W-Andorra-QF-Alison_Van_Uytvanck-Cristina_Bucsa,Alison Van Uytvanck,0.32142857142857145,0.4107142857142857,0.26785714285714285
20221202-W-Andorra-QF-Alison_Van_Uytvanck-Cristina_Bucsa,Cristina Bucsa,0.43373493975903615,0.3253012048192771,0.24096385542168675
20221201-W-Andorra-R16-Cristina_Bucsa-Kateryna_Baindl,Cristina Bucsa,0.3958333333333333,0.3541666666666667,0.25
20221201-W-Andorra-R16-Cristina_Bucsa-Kateryna_Baindl,Kateryna Baindl,0.2,0.4,0.4
20221130-W-Andorra-R16-Sabine_Lisicki-Alina_Charaeva,Sabine Lisicki,0.3181818181818182,0.4318181818181818,0.25
20221130-W-Andorra-R16-Sabine_Lisicki-Alina_Charaeva,Alina Charaeva,0.2962962962962963,0.48148148148148145,0.2222222222222222
20221127-W-Montevideo-F-Leolia_Jeanjean-Diana_Shnaider,Leolia Jeanjean,0.21666666666666667,0.43333333333333335,0.35
20221127-W-Montevideo-F-Leolia_Jeanjean-Diana_Shnaider,Diana Shnaider,0.4166666666666667,0.3125,0.2708333333333333
20221126-W-Montevideo-SF-Diana_Shnaider-Kateryna_Baindl,Diana Shnaider,0.34615384615384615,0.3269230769230769,0.3269230769230769
20221126-W-Montevideo-SF-Diana_Shnaider-Kateryna_Baindl,Kateryna Baindl,0.32608695652173914,0.21739130434782608,0.45652173913043476
20221124-W-Montevideo-R16-Brenda_Fruhvirtova-Kateryna_Baindl,Brenda Fruhvirtova,0.2727272727272727,0.3409090909090909,0.38636363636363635
20221124-W-Montevideo-R16-Brenda_Fruhvirtova-Kateryna_Baindl,Kateryna Baindl,0.4444444444444444,0.3333333333333333,0.2222222222222222
20221113-W-BJK_Cup_Finals-F-Ajla_Tomljanovic-Belinda_Bencic,Ajla Tomljanovic,0.23333333333333334,0.36666666666666664,0.4
20221113-W-BJK_Cup_Finals-F-Ajla_Tomljanovic-Belinda_Bencic,Belinda Bencic,0.3684210526315789,0.4473684210526316,0.18421052631578946
20221112-W-BJK_Cup_Finals-RR-Caroline_Garcia-Lesley_Pattinama_Kerkhove,Caroline Garcia,0.33962264150943394,0.24528301886792453,0.41509433962264153
20221112-W-BJK_Cup_Finals-RR-Caroline_Garcia-Lesley_Pattinama_Kerkhove,Lesley Pattinama Kerkhove,0.17647058823529413,0.20588235294117646,0.6176470588235294
20221111-W-Fort_Worth_Finals-RR-Coco_Gauff-Daria_Kasatkina,Coco Gauff,0.29545454545454547,0.17045454545454544,0.5340909090909091
20221111-W-Fort_Worth_Finals-RR-Coco_Gauff-Daria_Kasatkina,Daria Kasatkina,0.2857142857142857,0.30952380952380953,0.40476190476190477
20221111-W-BJK_Cup_Finals-RR-Viktorija_Golubic-Bianca_Andreescu,Viktorija Golubic,0.4166666666666667,0.20833333333333334,0.375
20221111-W-BJK_Cup_Finals-RR-Viktorija_Golubic-Bianca_Andreescu,Bianca Andreescu,0.38271604938271603,0.18518518518518517,0.43209876543209874
20221111-W-BJK_Cup_Finals-RR-Diane_Parry-Suzan_Lamens,Diane Parry,0.3333333333333333,0.3111111111111111,0.35555555555555557
20221111-W-BJK_Cup_Finals-RR-Diane_Parry-Suzan_Lamens,Suzan Lamens,0.3424657534246575,0.3287671232876712,0.3287671232876712
20221111-W-BJK_Cup_Finals-RR-Danielle_Collins-Marketa_Vondrousova,Danielle Collins,0.36363636363636365,0.18181818181818182,0.45454545454545453
20221111-W-BJK_Cup_Finals-RR-Danielle_Collins-Marketa_Vondrousova,Marketa Vondrousova,0.5,0.21052631578947367,0.2894736842105263
20221111-W-BJK_Cup_Finals-RR-Coco_Gauff-Katerina_Siniakova,Coco Gauff,0.24390243902439024,0.24390243902439024,0.5121951219512195
20221111-W-BJK_Cup_Finals-RR-Coco_Gauff-Katerina_Siniakova,Katerina Siniakova,0.24489795918367346,0.4897959183673469,0.2653061224489796
20221111-W-BJK_Cup_Finals-RR-Alize_Cornet-Lesley_Pattinama_Kerkhove,Alize Cornet,0.40625,0.25,0.34375
20221111-W-BJK_Cup_Finals-RR-Alize_Cornet-Lesley_Pattinama_Kerkhove,Lesley Pattinama Kerkhove,0.15384615384615385,0.15384615384615385,0.6923076923076923
20221110-W-BJK_Cup_Finals-RR-Paula_Badosa-Harriet_Dart,Paula Badosa,0.2698412698412698,0.2222222222222222,0.5079365079365079
20221110-W-BJK_Cup_Finals-RR-Paula_Badosa-Harriet_Dart,Harriet Dart,0.30612244897959184,0.2653061224489796,0.42857142857142855
20221110-W-BJK_Cup_Finals-RR-Magdalena_Frech-Karolina_Muchova,Magdalena Frech,0.23333333333333334,0.36666666666666664,0.4
20221110-W-BJK_Cup_Finals-RR-Magdalena_Frech-Karolina_Muchova,Karolina Muchova,0.4888888888888889,0.2,0.3111111111111111
20221110-W-BJK_Cup_Finals-RR-Elisabetta_Cocciaretto-Bianca_Andreescu,Elisabetta Cocciaretto,0.2830188679245283,0.20754716981132076,0.5094339622641509
20221110-W-BJK_Cup_Finals-RR-Elisabetta_Cocciaretto-Bianca_Andreescu,Bianca Andreescu,0.35294117647058826,0.22058823529411764,0.4264705882352941
20221109-W-BJK_Cup_Finals-RR-Yulia_Putintseva-Nuria_Parrizas_Diaz,Yulia Putintseva,0.3373493975903614,0.21686746987951808,0.4457831325301205
20221109-W-BJK_Cup_Finals-RR-Yulia_Putintseva-Nuria_Parrizas_Diaz,Nuria Parrizas Diaz,0.38095238095238093,0.17142857142857143,0.4380952380952381
20221109-W-BJK_Cup_Finals-RR-Magdalena_Frech-Danielle_Collins,Magdalena Frech,0.37037037037037035,0.25925925925925924,0.37037037037037035
20221109-W-BJK_Cup_Finals-RR-Magdalena_Frech-Danielle_Collins,Danielle Collins,0.43564356435643564,0.16831683168316833,0.39603960396039606
20221109-W-BJK_Cup_Finals-RR-Jil_Teichmann-Elisabetta_Cocciaretto,Jil Teichmann,0.12195121951219512,0.3170731707317073,0.5609756097560976
20221109-W-BJK_Cup_Finals-RR-Jil_Teichmann-Elisabetta_Cocciaretto,Elisabetta Cocciaretto,0.18253968253968253,0.2698412698412698,0.5476190476190477
20221108-W-BJK_Cup_Finals-RR-Elena_Rybakina-Harriet_Dart,Elena Rybakina,0.45652173913043476,0.2826086956521739,0.2608695652173913
20221108-W-BJK_Cup_Finals-RR-Elena_Rybakina-Harriet_Dart,Harriet Dart,0.3333333333333333,0.2962962962962963,0.37037037037037035
20221106-W-ITF_Shrewsbury-F-Eva_Lys-Marketa_Vondrousova,Eva Lys,0.35,0.23333333333333334,0.4166666666666667
20221106-W-ITF_Shrewsbury-F-Eva_Lys-Marketa_Vondrousova,Marketa Vondrousova,0.25806451612903225,0.3870967741935484,0.3548387096774194
20221106-W-Fort_Worth_Finals-SF-Caroline_Garcia-Maria_Sakkari,Caroline Garcia,0.40540540540540543,0.35135135135135137,0.24324324324324326
20221106-W-Fort_Worth_Finals-SF-Caroline_Garcia-Maria_Sakkari,Maria Sakkari,0.25806451612903225,0.41935483870967744,0.3225806451612903
20221106-W-Fort_Worth_Finals-RR-Coco_Gauff-Iga_Swiatek,Coco Gauff,0.07692307692307693,0.2692307692307692,0.6538461538461539
20221106-W-Fort_Worth_Finals-RR-Coco_Gauff-Iga_Swiatek,Iga Swiatek,0.37735849056603776,0.2830188679245283,0.33962264150943394
20221103-W-Fort_Worth_Finals-RR-Iga_Swiatek-Caroline_Garcia,Iga Swiatek,0.48484848484848486,0.42424242424242425,0.09090909090909091
20221103-W-Fort_Worth_Finals-RR-Iga_Swiatek-Caroline_Garcia,Caroline Garcia,0.43243243243243246,0.35135135135135137,0.21621621621621623
20221102-W-Fort_Worth_Finals-RR-Aryna_Sabalenka-Maria_Sakkari,Aryna Sabalenka,0.3125,0.3333333333333333,0.3541666666666667
20221102-W-Fort_Worth_Finals-RR-Aryna_Sabalenka-Maria_Sakkari,Maria Sakkari,0.3111111111111111,0.4666666666666667,0.2222222222222222
20221101-W-Fort_Worth_Finals-RR-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,0.3559322033898305,0.3898305084745763,0.2542372881355932
20221101-W-Fort_Worth_Finals-RR-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,0.16,0.36,0.48
20221101-W-Fort_Worth_Finals-RR-Caroline_Garcia-Coco_Gauff,Caroline Garcia,0.4318181818181818,0.4090909090909091,0.1590909090909091
20221101-W-Fort_Worth_Finals-RR-Caroline_Garcia-Coco_Gauff,Coco Gauff,0.3235294117647059,0.4117647058823529,0.2647058823529412
20221027-W-Tampico-QF-Leylah_Fernandez-Rebecca_Marino,Leylah Fernandez,0.32142857142857145,0.35714285714285715,0.32142857142857145
20221027-W-Tampico-QF-Leylah_Fernandez-Rebecca_Marino,Rebecca Marino,0.36585365853658536,0.3902439024390244,0.24390243902439024
20221027-W-ITF_Trnava-R16-Julie_Struplova-Aneta_Laboutkova,Julie Struplova,0.38235294117647056,0.3235294117647059,0.29411764705882354
20221027-W-ITF_Trnava-R16-Julie_Struplova-Aneta_Laboutkova,Aneta Laboutkova,0.5454545454545454,0.38636363636363635,0.06818181818181818
20221021-W-Guadalajara-QF-Maria_Sakkari-Veronika_Kudermetova,Maria Sakkari,0.2923076923076923,0.26153846153846155,0.4461538461538462
20221021-W-Guadalajara-QF-Maria_Sakkari-Veronika_Kudermetova,Veronika Kudermetova,0.3170731707317073,0.15853658536585366,0.524390243902439
20221020-W-Guadalajara-R16-Coco_Gauff-Martina_Trevisan,Coco Gauff,0.1,0.43333333333333335,0.4666666666666667
20221020-W-Guadalajara-R16-Coco_Gauff-Martina_Trevisan,Martina Trevisan,0.14285714285714285,0.17142857142857143,0.6857142857142857
20221020-W-Guadalajara-R16-Bianca_Andreescu-Jessica_Pegula,Bianca Andreescu,0.22448979591836735,0.22448979591836735,0.5510204081632653
20221020-W-Guadalajara-R16-Bianca_Andreescu-Jessica_Pegula,Jessica Pegula,0.24489795918367346,0.2857142857142857,0.46938775510204084
20221020-W-Guadalajara-R16-Anna_Kalinskaya-Daria_Kasatkina,Anna Kalinskaya,0.25609756097560976,0.15853658536585366,0.5853658536585366
20221020-W-Guadalajara-R16-Anna_Kalinskaya-Daria_Kasatkina,Daria Kasatkina,0.13513513513513514,0.22972972972972974,0.6351351351351351
20221019-W-Guadalajara-R32-Aryna_Sabalenka-Liudmila_Samsonova,Aryna Sabalenka,0.27906976744186046,0.46511627906976744,0.2558139534883721
20221019-W-Guadalajara-R32-Aryna_Sabalenka-Liudmila_Samsonova,Liudmila Samsonova,0.3018867924528302,0.3584905660377358,0.33962264150943394
20221019-W-Guadalajara-R16-Liudmila_Samsonova-Marie_Bouzkova,Liudmila Samsonova,0.3170731707317073,0.2926829268292683,0.3902439024390244
20221019-W-Guadalajara-R16-Liudmila_Samsonova-Marie_Bouzkova,Marie Bouzkova,0.225,0.575,0.2
20221018-W-Guadalajara-R64-Karolina_Pliskova-Elena_Rybakina,Karolina Pliskova,0.07317073170731707,0.34146341463414637,0.5853658536585366
20221018-W-Guadalajara-R64-Karolina_Pliskova-Elena_Rybakina,Elena Rybakina,0.15,0.325,0.525
20221018-W-Guadalajara-R64-Eugenie_Bouchard-Kayla_Day,Eugenie Bouchard,0.2916666666666667,0.3125,0.3958333333333333
20221018-W-Guadalajara-R64-Eugenie_Bouchard-Kayla_Day,Kayla Day,0.28125,0.28125,0.4375
20221018-W-Guadalajara-R32-Petra_Kvitova-Bianca_Andreescu,Petra Kvitova,0.2894736842105263,0.25,0.4605263157894737
20221018-W-Guadalajara-R32-Petra_Kvitova-Bianca_Andreescu,Bianca Andreescu,0.23809523809523808,0.35714285714285715,0.40476190476190477
20221017-W-Guadalajara-R64-Linda_Fruhvirtova-Sloane_Stephens,Linda Fruhvirtova,0.05555555555555555,0.1111111111111111,0.8333333333333334
20221017-W-Guadalajara-R64-Linda_Fruhvirtova-Sloane_Stephens,Sloane Stephens,0.3888888888888889,0.25,0.3611111111111111
20221017-W-Guadalajara-R64-Kaia_Kanepi-Liudmila_Samsonova,Kaia Kanepi,0.22727272727272727,0.4090909090909091,0.36363636363636365
20221017-W-Guadalajara-R64-Kaia_Kanepi-Liudmila_Samsonova,Liudmila Samsonova,0.45454545454545453,0.36363636363636365,0.18181818181818182
20221017-W-Guadalajara-R64-Jil_Teichmann-Bianca_Andreescu,Jil Teichmann,0.09090909090909091,0.21212121212121213,0.696969696969697
20221017-W-Guadalajara-R64-Jil_Teichmann-Bianca_Andreescu,Bianca Andreescu,0.2549019607843137,0.2549019607843137,0.49019607843137253
20221016-W-San_Diego-F-Iga_Swiatek-Donna_Vekic,Iga Swiatek,0.34615384615384615,0.38461538461538464,0.2692307692307692
20221016-W-San_Diego-F-Iga_Swiatek-Donna_Vekic,Donna Vekic,0.3333333333333333,0.25,0.4166666666666667
20221015-W-San_Diego-SF-Iga_Swiatek-Jessica_Pegula,Iga Swiatek,0.38271604938271603,0.20987654320987653,0.4074074074074074
20221015-W-San_Diego-SF-Iga_Swiatek-Jessica_Pegula,Jessica Pegula,0.23333333333333334,0.2833333333333333,0.48333333333333334
20221015-W-ITF_Trnava-SF-Lucie_Havlickova-Anna_Karolina_Schmiedlova,Lucie Havlickova,0.23333333333333334,0.3333333333333333,0.43333333333333335
20221015-W-ITF_Trnava-SF-Lucie_Havlickova-Anna_Karolina_Schmiedlova,Anna Karolina Schmiedlova,0.35294117647058826,0.35294117647058826,0.29411764705882354
20221014-W-San_Diego-QF-Coco_Gauff-Iga_Swiatek,Coco Gauff,0.32608695652173914,0.13043478260869565,0.5434782608695652
20221014-W-San_Diego-QF-Coco_Gauff-Iga_Swiatek,Iga Swiatek,0.41935483870967744,0.25806451612903225,0.3225806451612903
20221013-W-San_Diego-R16-Coco_Gauff-Bianca_Andreescu,Coco Gauff,0.3287671232876712,0.2328767123287671,0.4383561643835616
20221013-W-San_Diego-R16-Coco_Gauff-Bianca_Andreescu,Bianca Andreescu,0.25925925925925924,0.20987654320987653,0.5308641975308642
20221012-W-ITF_Trnava-R32-Joanna_Garland-Mara_Guth,Joanna Garland,0.40816326530612246,0.3877551020408163,0.20408163265306123
20221012-W-ITF_Trnava-R32-Joanna_Garland-Mara_Guth,Mara Guth,0.29411764705882354,0.47058823529411764,0.23529411764705882
20221011-W-San_Diego-R32-Coco_Gauff-Robin_Montgomery,Coco Gauff,0.2978723404255319,0.19148936170212766,0.5106382978723404
20221011-W-San_Diego-R32-Coco_Gauff-Robin_Montgomery,Robin Montgomery,0.2826086956521739,0.13043478260869565,0.5869565217391305
20221010-W-San_Diego-R32-Bianca_Andreescu-Liudmila_Samsonova,Bianca Andreescu,0.2727272727272727,0.5272727272727272,0.2
20221010-W-San_Diego-R32-Bianca_Andreescu-Liudmila_Samsonova,Liudmila Samsonova,0.3218390804597701,0.25287356321839083,0.42528735632183906
20221008-W-Ostrava-SF-Iga_Swiatek-Ekaterina_Alexandrova,Iga Swiatek,0.2894736842105263,0.19736842105263158,0.5131578947368421
20221008-W-Ostrava-SF-Iga_Swiatek-Ekaterina_Alexandrova,Ekaterina Alexandrova,0.3670886075949367,0.20253164556962025,0.43037974683544306
20221006-W-Ostrava-R16-Tereza_Martincova-Anett_Kontaveit,Tereza Martincova,0.48,0.44,0.08
20221006-W-Ostrava-R16-Tereza_Martincova-Anett_Kontaveit,Anett Kontaveit,0.49019607843137253,0.19607843137254902,0.3137254901960784
20221006-W-ITF_Las_Vegas-R16-Katrina_Scott-Arianne_Hartono,Katrina Scott,0.4,0.56,0.04
20221006-W-ITF_Las_Vegas-R16-Katrina_Scott-Arianne_Hartono,Arianne Hartono,0.4626865671641791,0.22388059701492538,0.31343283582089554
20221005-W-Ostrava-R16-Petra_Kvitova-Paula_Badosa,Petra Kvitova,0.40963855421686746,0.3132530120481928,0.27710843373493976
20221005-W-Ostrava-R16-Petra_Kvitova-Paula_Badosa,Paula Badosa,0.3142857142857143,0.5714285714285714,0.11428571428571428
20221005-W-Ostrava-R16-Iga_Swiatek-Ajla_Tomljanovic,Iga Swiatek,0.3770491803278688,0.2459016393442623,0.36065573770491804
