date,surface,winner_id,loser_id,winner_name,loser_name,predicted_win_prob,actual_winner,r_w_global_before,r_l_global_before,r_w_global_after,r_l_global_after,r_w_surface_before,r_l_surface_before
2021-07-12,Grass,105815,105311,Tennys Sandgren,Joao Sousa,0.5780170032520856,1,1570.4510879193194,1442.3615347343894,1580.805823490035,1432.0067991636738,1524.375522252779,1501.1878095855784
2021-07-12,Clay,105870,106210,Yannick Hanfmann,Jiri Vesely,0.49914409127665593,1,1593.7701287070674,1632.6203665688215,1611.5518285106111,1614.8386667652778,1613.3203926390725,1597.5199290952219
2021-07-12,Clay,126774,136440,Stefanos Tsitsipas,Dominik Koepfer,0.8895596039675056,1,2034.553566575619,1657.505371643384,2037.8314665913767,1654.2274716276263,1944.2594976989947,1588.1103826712044
2021-07-12,Clay,105936,104259,Filip Krajinovic,Philipp Kohlschreiber,0.47087877927622124,1,1687.4594841645774,1655.9612413064963,1702.0128975170164,1641.4078279540572,1602.322259737781,1644.7621127604941
2021-07-12,Clay,105932,202104,Nikoloz Basilashvili,Sebastian Baez,0.7122697074722061,1,1668.8135156810456,1485.4067511217588,1677.0732864791535,1477.146980323651,1630.5586568058043,1484.213620399382
2021-07-12,Clay,111513,205734,Laslo Djere,Thiago Seyboth Wild,0.7106258259523073,1,1674.8187097665593,1521.9672326964655,1684.2011690459606,1512.5847734170643,1704.6560713507918,1547.203151216275
2021-07-12,Clay,105332,122669,Benoit Paire,Juan Pablo Varillas,0.49776793755700777,1,1473.202971057001,1511.2022109097304,1490.9459564350507,1493.4592255316807,1546.9399604359126,1532.8702949943029
2021-07-12,Clay,105643,105077,Federico Delbonis,Albert Ramos,0.5706415113871381,1,1716.3081767015983,1655.1276982364693,1729.51947636857,1641.9163985694977,1720.4081636406117,1676.032192836199
2021-07-12,Clay,105583,144684,Dusan Lajovic,Alex Molcan,0.5151828729486712,1,1587.6602119505865,1569.4631507575227,1602.8229717400056,1554.3003909681036,1591.5711048547262,1584.293580813298
2021-07-12,Clay,105807,105583,Pablo Carreno Busta,Dusan Lajovic,0.7357784103513857,1,1830.541711869963,1602.8229717400056,1837.336716680908,1596.0279669290605,1763.8015452980476,1607.2360114934402
2021-07-12,Clay,105807,126535,Pablo Carreno Busta,Carlos Taberner,0.8527821380102036,1,1837.336716680908,1497.7413714305212,1841.305469554405,1493.7726185570243,1773.0428535855806,1482.6536650036276
2021-07-12,Clay,126239,105357,Arthur Rinderknech,John Millman,0.40865004788274717,1,1552.9175887892907,1658.8034729639126,1573.6482498557107,1638.0728118974926,1521.6600911276466,1567.9907189607752
2021-07-12,Clay,202104,144895,Sebastian Baez,Corentin Moutet,0.3840112133365734,1,1477.146980323651,1658.491928634229,1500.8142718275342,1634.8246371303458,1474.5808748680843,1514.1352685855354
2021-07-12,Clay,205734,200095,Thiago Seyboth Wild,Nicola Kuhn,0.534374209327174,1,1512.5847734170643,1506.693265257271,1528.3134854416994,1490.9645532326358,1537.9953803722112,1506.3440484877237
2021-07-12,Clay,111513,105526,Laslo Djere,Jan Lennard Struff,0.541807957208451,1,1684.2011690459606,1703.7965758666173,1701.1026152559962,1686.8951296565817,1713.8638421948556,1663.8670471355688
2021-07-12,Clay,105332,105575,Benoit Paire,Ricardas Berankis,0.5064154713993213,1,1490.9459564350507,1623.3387194803859,1512.7639574404623,1601.5207184749743,1562.2923823480883,1499.1838113444535
2021-07-12,Clay,122669,111576,Juan Pablo Varillas,Sumit Nagal,0.5481078353290889,1,1493.4592255316807,1443.7852139385445,1507.1871133932414,1430.0573260769838,1517.5178730821272,1490.9031927564401
2021-07-12,Clay,105643,111190,Federico Delbonis,Zhizhen Zhang,0.7849217853666187,1,1729.51947636857,1526.7559650745275,1737.1150399637193,1519.1604014793782,1734.3756153202905,1500.0
2021-07-12,Clay,136440,109739,Dominik Koepfer,Maximilian Marterer,0.6561749187703853,1,1654.2274716276263,1505.9219579892351,1663.7844027838555,1496.365026833006,1584.4612209015218,1487.6309713784265
2021-07-12,Clay,105643,105332,Federico Delbonis,Benoit Paire,0.7416435933838684,1,1737.1150399637193,1512.7639574404623,1744.014378557842,1505.8646188463395,1740.9677869854415,1575.417671498231
2021-07-12,Clay,105936,127157,Filip Krajinovic,Daniel Altmaier,0.7011930484826571,1,1702.0128975170164,1501.0502320093437,1709.6686742378065,1493.3944552885537,1620.2670241671424,1494.7099350286633
2021-07-12,Clay,105936,126774,Filip Krajinovic,Stefanos Tsitsipas,0.13648226891674667,1,1709.6686742378065,2037.8314665913767,1737.4654089488288,2010.0347318803545,1630.7241271093817,1947.9086594686773
2021-07-12,Clay,111513,105932,Laslo Djere,Nikoloz Basilashvili,0.5971538863172969,1,1701.1026152559962,1677.0732864791535,1715.9977848168933,1662.1781169182564,1727.5771670159363,1640.191402337102
2021-07-12,Clay,105613,200325,Norbert Gombos,Emil Ruusuvuori,0.6061012146185383,1,1560.051732073684,1598.7455128710512,1577.826315751721,1580.9709291930142,1570.477020898144,1446.9451075839663
2021-07-12,Clay,106148,104926,Roberto Carballes Baena,Fabio Fognini,0.34796105921466486,1,1566.8496510630832,1709.5945395017714,1589.0767959634504,1687.3673946014042,1568.859909745353,1663.536608448642
2021-07-12,Clay,105967,111200,Henri Laaksonen,Elias Ymer,0.662313474280457,1,1568.6400040768478,1425.3102068001233,1578.3900182260895,1415.5601926508816,1553.0826388307864,1447.338346998775
2021-07-12,Clay,105948,106426,Federico Coria,Cristian Garin,0.2689387072257955,1,1578.6731747322158,1808.2471799897037,1603.9351537757275,1782.985200946192,1595.5338079423868,1745.3166497881314
2021-07-12,Clay,105870,126239,Yannick Hanfmann,Arthur Rinderknech,0.604279267612386,1,1611.5518285106111,1573.6482498557107,1625.8131963447731,1559.3868820215487,1628.593255620159,1539.7811379079633
2021-07-12,Clay,106148,105613,Roberto Carballes Baena,Norbert Gombos,0.5130128255489351,1,1589.0767959634504,1577.826315751721,1604.5588732147644,1562.344238500407,1589.1151240669128,1581.0163588752364
2021-07-12,Clay,134770,105967,Casper Ruud,Henri Laaksonen,0.8124340219692225,1,1832.1762123215792,1578.3900182260895,1838.20271040462,1572.3635201430488,1819.3832949513815,1564.3579290307139
2021-07-12,Clay,134770,208029,Casper Ruud,Holger Rune,0.8597161177241129,1,1838.20271040462,1532.7193977342076,1842.9060028659671,1528.0161052728604,1825.3749780282287,1506.383659102228
2021-07-12,Clay,134770,106148,Casper Ruud,Roberto Carballes Baena,0.78891288388199,1,1842.9060028659671,1604.5588732147644,1849.3793161324354,1598.0855599482961,1829.7747867349394,1604.7422296832676
2021-07-12,Clay,134770,105948,Casper Ruud,Federico Coria,0.7866413879741685,1,1849.3793161324354,1603.9351537757275,1855.6442313423538,1597.670238565809,1836.6529191138786,1618.0337801311296
2021-07-12,Grass,105376,106283,Peter Gojowczyk,Mitchell Krueger,0.5921959439696401,1,1610.4369007815126,1489.782991143661,1621.093667142771,1479.1262247824027,1507.0461141179426,1466.1755682180642
2021-07-12,Clay,105807,105936,Pablo Carreno Busta,Filip Krajinovic,0.6597423784962756,1,1841.305469554405,1737.4654089488288,1852.6609350717151,1726.1099434315186,1778.1055427753993,1658.2847001742982
2021-07-12,Clay,105948,105870,Federico Coria,Yannick Hanfmann,0.4580935864322676,1,1597.670238565809,1625.8131963447731,1614.963442530503,1608.5199923800792,1610.954199923633,1640.590120618737
2021-07-12,Clay,105936,111513,Filip Krajinovic,Laslo Djere,0.41255290250243165,1,1726.1099434315186,1715.9977848168933,1741.6443927677562,1700.4633354806556,1647.5938209324247,1739.6356691515925
2021-07-12,Clay,105807,105643,Pablo Carreno Busta,Federico Delbonis,0.5852757233112945,1,1852.6609350717151,1744.014378557842,1863.8145285477926,1732.8607850817646,1788.7964220172728,1749.872916533027
2021-07-19,Clay,111513,126239,Laslo Djere,Arthur Rinderknech,0.7342175129204136,1,1700.4633354806556,1559.3868820215487,1710.3015080341465,1549.5487094680577,1719.4934375698235,1527.7842729093852
2021-07-19,Clay,111513,200267,Laslo Djere,Zizou Bergs,0.7772085613088342,1,1710.3015080341465,1517.5314831941866,1718.2353246737944,1509.5976665545388,1727.4637481645975,1500.0
2021-07-19,Clay,106426,117360,Cristian Garin,Marc Polmans,0.8097071765415419,1,1782.985200946192,1471.4856426141719,1787.5512399864085,1466.9196035739553,1722.8166775993886,1496.941872016518
2021-07-19,Clay,200384,105643,Hugo Gaston,Federico Delbonis,0.2477558236433681,1,1540.855694419502,1732.8607850817646,1564.8955750533248,1708.8209044479418,1542.325865869064,1735.6579485174407
2021-07-19,Clay,134770,110602,Casper Ruud,Dennis Novak,0.8890247484127397,1,1855.6442313423538,1495.5650741665363,1859.2208881196111,1491.988417389279,1843.7324993213751,1481.6591594635117
2021-07-19,Clay,144707,103852,Mikael Ymer,Feliciano Lopez,0.4773638903297124,1,1612.154252570133,1597.9111406538248,1627.4987002232017,1582.566693000756,1503.8549194189966,1532.4447378222997
2021-07-19,Clay,200240,133430,Vit Kopriva,Denis Shapovalov,0.21620635206531455,1,1500.0,1844.5201678677026,1528.1287594405578,1816.3914084271448,1500.0,1671.9675225143262
2021-07-19,Clay,126239,105138,Arthur Rinderknech,Roberto Bautista Agut,0.2285857554455593,1,1549.5487094680577,1818.8698254181247,1575.9475061085818,1792.4710287776006,1519.8139623146112,1706.2411930060057
2021-07-19,Clay,105332,134868,Benoit Paire,Tallon Griekspoor,0.5802313967095352,1,1505.8646188463395,1511.389758569115,1522.1190394868265,1495.135337928628,1566.5125419506455,1483.8067547646883
2021-07-19,Clay,200240,126627,Vit Kopriva,Johan Nikles,0.5569777661859434,1,1528.1287594405578,1488.014228352495,1542.2895823025315,1473.8534054905213,1523.3303371521629,1483.7152296227293
2021-07-19,Clay,117360,105757,Marc Polmans,Sandro Ehrat,0.5246113210965567,1,1466.9196035739553,1458.7963025885472,1482.545579890843,1443.1703262716594,1490.0898833810897,1469.1205418806032
2021-07-19,Clay,103852,144817,Feliciano Lopez,Marc Andrea Huesler,0.5135771147270084,1,1582.566693000756,1538.7356745171242,1596.55884057115,1524.74352694673,1515.131091736539,1520.4348633038965
2021-07-19,Clay,110602,200390,Dennis Novak,Kacper Zuk,0.4594455640775994,1,1491.988417389279,1535.0728031383005,1509.9624185063708,1517.0988020212087,1478.1188094163103,1500.0
2021-07-19,Clay,134868,106228,Tallon Griekspoor,Juan Ignacio Londero,0.45852094196547444,1,1495.135337928628,1463.6300662220428,1509.6884302371514,1449.0769739135194,1471.5451489589555,1526.3174018638053
2021-07-19,Clay,105332,106075,Benoit Paire,Jozef Kovalik,0.6270652278426904,1,1522.1190394868265,1463.2096130777243,1535.4318620430545,1449.8967905214963,1578.7741477563784,1475.0611360394846
2021-07-19,Clay,105643,209857,Federico Delbonis,Leandro Riedi,0.7708571158633767,1,1708.8209044479418,1500.0,1716.2163355963166,1492.6045688516251,1711.5724756265245,1500.0
2021-07-19,Clay,200384,207678,Hugo Gaston,Juan Manuel Cerundolo,0.4829938702190199,1,1564.8955750533248,1576.9596288299822,1581.4509220857176,1560.4042817975894,1566.4113387599803,1578.1290718220046
2021-07-19,Clay,111513,205734,Laslo Djere,Thiago Seyboth Wild,0.7427379102625052,1,1718.2353246737944,1528.3134854416994,1726.2673731310751,1520.2814369844186,1734.2666124216166,1552.5418016221317
2021-07-19,Clay,200267,106214,Zizou Bergs,Oscar Otte,0.4864053656456659,1,1509.5976665545388,1527.3401395141216,1526.4140281081222,1510.5237779605382,1493.197135742981,1499.091573512537
2021-07-19,Clay,126239,208502,Arthur Rinderknech,Dominic Stricker,0.5142483329041349,1,1575.9475061085818,1566.8798208513413,1591.5300185571316,1551.2973084027915,1543.6602875227077,1533.398671090751
2021-07-19,Hard,105539,105359,Evgeny Donskoy,Jason Jung,0.541045247997577,1,1525.313671705894,1500.466776645562,1540.1713766277417,1485.6090717237144,1506.129845756306,1475.9421058716373
2021-07-19,Clay,200384,106426,Hugo Gaston,Cristian Garin,0.2794631801203432,1,1581.4509220857176,1787.5512399864085,1605.9660633867607,1763.0360986853655,1582.9507558020007,1729.6686662348168
2021-07-19,Clay,144707,111505,Mikael Ymer,Enzo Couacaud,0.5582858801174956,1,1627.4987002232017,1514.926937897213,1638.488682847137,1503.9369552732778,1521.1685655047572,1511.29054258825
2021-07-19,Clay,134770,105332,Casper Ruud,Benoit Paire,0.8313614604659147,1,1859.2208881196111,1535.4318620430545,1863.5169364259732,1531.1358137366924,1847.2728493685765,1590.134971643829
2021-07-19,Hard,206909,200670,Brandon Nakashima,J J Wolf,0.5129327496733896,1,1529.1205058064534,1529.249199548776,1545.126432372035,1513.2432729831944,1535.5650923839355,1522.6690810687087
2021-07-19,Clay,200384,111513,Hugo Gaston,Laslo Djere,0.31846851324480707,1,1605.9660633867607,1726.2673731310751,1627.2948652214382,1704.9385712963976,1605.3324561841216,1742.5858517976822
2021-07-19,Clay,105413,105952,Andrej Martin,Renzo Olivo,0.4695945702274003,1,1536.249612031424,1557.7374814767684,1553.2379052167516,1540.7491882914408,1542.673459607812,1563.6843124983254
2021-07-19,Clay,207989,106298,Carlos Alcaraz,Lucas Pouille,0.4915414599881983,1,1606.022526479571,1630.738107034314,1623.1588049622094,1613.6018285516757,1565.0573711750264,1562.8623457914962
2021-07-19,Clay,106065,105379,Marco Cecchinato,Aljaz Bedene,0.4642285753693268,1,1618.7058209563304,1683.4650854822273,1637.6540318371792,1664.5168746013785,1628.7586321704584,1636.574762836636
2021-07-19,Clay,106000,106110,Damir Dzumhur,Filip Horansky,0.5741684257493603,1,1538.6303490320577,1457.4199577530806,1550.9571259838563,1445.093180801282,1506.719499660166,1467.3516980003837
2021-07-19,Clay,105561,106210,Alessandro Giannessi,Jiri Vesely,0.38220014109605543,1,1500.6438712733586,1614.8386667652778,1521.7212046914754,1593.761333347161,1512.0122860492022,1582.2470661141354
2021-07-19,Clay,126149,124079,Gianluca Mager,Pedro Martinez,0.4924885903920917,1,1570.008225918569,1600.578487582677,1587.4124166440326,1583.1742968572134,1528.0583510700958,1522.4137456357935
2021-07-19,Clay,127157,144895,Daniel Altmaier,Corentin Moutet,0.4273007869186297,1,1493.3944552885537,1634.8246371303458,1515.5701510990996,1612.6489413197999,1484.252832086424,1496.3215505852347
2021-07-19,Clay,126523,104655,Bernabe Zapata Miralles,Pablo Cuevas,0.2899364171107694,1,1487.1429838729518,1638.4169640240225,1509.7001923267055,1615.8597555702688,1493.6884685496973,1651.1393180273242
2021-07-19,Hard,111200,105051,Elias Ymer,Matthew Ebden,0.2524091384321817,1,1415.5601926508816,1617.0114825081603,1439.9207858783225,1592.6508892807194,1409.2886649641487,1592.414631924669
2021-07-19,Hard,104545,105539,John Isner,Evgeny Donskoy,0.76487350069533,1,1784.3686854616265,1540.1713766277417,1790.6698424435492,1533.870219645819,1708.8231684651862,1520.7431368124378
2021-07-19,Hard,106109,105877,Alex Bolt,Emilio Gomez,0.5621338984404901,1,1563.2567453155957,1531.902904894412,1577.8167545347708,1517.3428956752368,1548.9265412919176,1500.3647867031905
2021-07-19,Clay,105430,208029,Radu Albot,Holger Rune,0.5014314732786908,1,1546.0688478134368,1528.0161052728604,1561.2382356679032,1512.846717418394,1495.6679496369022,1501.9838503955173
2021-07-19,Hard,206909,105023,Brandon Nakashima,Sam Querrey,0.4008492103781738,1,1545.126432372035,1679.9524954305164,1567.0414257754878,1658.0375020270635,1550.971481701185,1592.9346567226544
2021-07-19,Clay,200240,144707,Vit Kopriva,Mikael Ymer,0.4593633155086249,1,1542.2895823025315,1638.488682847137,1562.6098707542637,1618.1683943954047,1537.5138591601706,1536.7137882693125
2021-07-19,Hard,126203,105011,Taylor Fritz,Illya Marchenko,0.7227278690391441,1,1730.6448602407327,1521.9566153271644,1738.0446346169335,1514.5568409509635,1723.3155070913003,1574.9998511121419
2021-07-19,Hard,124014,106045,Ernesto Escobedo,Denis Kudla,0.48861838913079114,1,1512.4124021560153,1597.6001614205359,1532.2586736625872,1577.753889913964,1510.7995740970543,1485.5907054251484
2021-07-19,Hard,111815,111200,Cameron Norrie,Elias Ymer,0.8368487131039846,1,1851.5518970219866,1439.9207858783225,1854.2887026491937,1437.1839802511154,1662.3521942152947,1433.0189853503393
2021-07-19,Hard,104545,106109,John Isner,Alex Bolt,0.7288894473640316,1,1790.6698424435492,1577.8167545347708,1797.9341128861815,1570.5524840921385,1716.9191684861817,1562.7046402076276
2021-07-19,Hard,206909,111442,Brandon Nakashima,Jordan Thompson,0.4207422643862411,1,1567.0414257754878,1675.6228102689745,1587.8851062257338,1654.7791298187285,1568.8946150170239,1601.7058515382657
2021-07-19,Hard,126203,105449,Taylor Fritz,Steve Johnson,0.7110626662550663,1,1738.0446346169335,1601.630352706396,1748.066603962407,1591.6083833609225,1732.8720469208022,1567.8471871193956
2021-07-19,Hard,111815,124014,Cameron Norrie,Ernesto Escobedo,0.7566111629832675,1,1854.2887026491937,1532.2586736625872,1858.62255074276,1527.9248255690209,1669.0975913198665,1525.6406957223792
2021-07-19,Hard,206909,104545,Brandon Nakashima,John Isner,0.2836831263173793,1,1587.8851062257338,1797.9341128861815,1612.5297980312794,1773.289421080636,1586.4011522262836,1726.2496791933568
2021-07-19,Hard,111815,126203,Cameron Norrie,Taylor Fritz,0.48431734699113377,1,1858.62255074276,1748.066603962407,1869.6964145923312,1736.992740112836,1678.8426461912425,1741.7966221496265
2021-07-19,Hard,111815,206909,Cameron Norrie,Brandon Nakashima,0.6907284935768241,1,1869.6964145923312,1612.5297980312794,1875.6283036418708,1606.5979089817397,1697.7104669467433,1608.5147529445712
2021-07-19,Hard,111442,124116,Jordan Thompson,Sebastian Ofner,0.6477572033823289,1,1654.7791298187285,1563.382046278703,1666.6646139280033,1551.4965621694282,1584.199314329006,1472.1865611453165
2021-07-19,Clay,105882,144719,Stefano Travaglia,Jaume Munar,0.38152586152393125,1,1537.8538915761358,1578.5065519788513,1555.717518666469,1560.642924888518,1490.3425707992085,1592.8043235389237
2021-07-19,Hard,105449,106034,Steve Johnson,Yasutaka Uchiyama,0.6083098842945905,1,1591.6083833609225,1471.4216376309903,1602.2842726972851,1460.7457482946277,1558.9226118905713,1501.1842109145014
2021-07-19,Clay,207213,105911,Duje Ajdukovic,Andrea Collarini,0.5,1,1500.0,1500.0,1516.0,1484.0,1500.0,1500.0
2021-07-19,Clay,126535,126120,Carlos Taberner,Nino Serdarusic,0.5089102360698651,1,1493.7726185570243,1473.853808905324,1508.8563271537923,1458.770100308556,1477.5909758138089,1477.281720373905
2021-07-19,Clay,134770,200240,Casper Ruud,Vit Kopriva,0.849081003290429,1,1863.5169364259732,1562.6098707542637,1868.3269031785364,1557.7999040017005,1853.2055378842708,1553.477014599165
2021-07-19,Clay,134770,200384,Casper Ruud,Hugo Gaston,0.7934514906106616,1,1868.3269031785364,1627.2948652214382,1874.7207737579142,1620.9009946420604,1858.043297455898,1627.3437050172588
2021-07-19,Hard,105877,200711,Emilio Gomez,Nicolas Mejia,0.49855919971387774,1,1517.3428956752368,1489.382411689984,1532.0580403969723,1474.6672669682487,1486.5866877874805,1500.0
2021-07-19,Hard,106109,104312,Alex Bolt,Andreas Seppi,0.40763676961517026,1,1570.5524840921385,1602.066277475026,1587.9997810111327,1584.6189805560318,1553.3741295004525,1632.6194989304431
2021-07-19,Hard,124116,200514,Sebastian Ofner,Jurij Rodionov,0.4723889981302128,1,1551.4965621694282,1509.0486989789279,1565.5514343090363,1494.9938268393198,1461.1733475950489,1506.8018995768116
2021-07-19,Hard,111442,103333,Jordan Thompson,Ivo Karlovic,0.6263571880298255,1,1666.6646139280033,1541.1161160173478,1677.1220650312775,1530.6586649140736,1595.2125278792737,1520.810207626016
2021-07-19,Hard,105449,126204,Steve Johnson,Gerardo Lopez Villasenor,0.6181369372517007,1,1602.2842726972851,1509.0198911078846,1614.089562816017,1497.2146009891528,1572.2878705203045,1492.7285800821928
2021-07-19,Hard,106034,105512,Yasutaka Uchiyama,Alexander Sarkissian,0.47265297434663794,1,1460.7457482946277,1504.5472476154669,1478.7522627101507,1486.5407331999438,1487.818952284768,1496.2206558002729
2021-07-19,Hard,105011,105376,Illya Marchenko,Peter Gojowczyk,0.39642548410337636,1,1514.5568409509635,1621.093667142771,1535.3148432820049,1600.3356648117297,1565.44331128264,1624.1100026353865
2021-07-19,Hard,124014,111456,Ernesto Escobedo,Mackenzie Mcdonald,0.3593378273614839,1,1527.9248255690209,1640.1492596827693,1548.920411659512,1619.1536735922782,1515.8956408510032,1611.3001088380363
2021-07-19,Hard,106045,106423,Denis Kudla,Thanasi Kokkinakis,0.38714928151663525,1,1577.753889913964,1602.6766392050895,1594.8996603493053,1585.5308687697482,1470.7495837998235,1574.0548295100607
2021-07-19,Clay,207989,104755,Carlos Alcaraz,Richard Gasquet,0.42900923875253605,1,1623.1588049622094,1667.3276994229927,1641.1819702478547,1649.3045341373474,1580.9562878653817,1632.9767253644857
2021-07-19,Clay,105936,105430,Filip Krajinovic,Radu Albot,0.7189498855640847,1,1741.6443927677562,1561.2382356679032,1750.010449366684,1552.8721790689754,1667.7360525141937,1511.9587755806444
2021-07-19,Clay,104755,127157,Richard Gasquet,Daniel Altmaier,0.6658495527529129,1,1649.3045341373474,1515.5701510990996,1659.4329939523832,1505.4416912840638,1614.598838446031,1500.808393678313
2021-07-19,Clay,207989,105077,Carlos Alcaraz,Albert Ramos,0.43682872147680757,1,1641.1819702478547,1641.9163985694977,1657.2157918715845,1625.8825769457678,1599.3341747838363,1662.0647411565203
2021-07-19,Clay,105583,126523,Dusan Lajovic,Bernabe Zapata Miralles,0.6171681684916404,1,1596.0279669290605,1509.7001923267055,1608.1322688054445,1497.5958904503216,1597.9947032059072,1516.480619532726
2021-07-19,Clay,127157,126149,Daniel Altmaier,Gianluca Mager,0.41123350813001086,1,1505.4416912840638,1587.4124166440326,1525.1480668410293,1567.7060410870672,1489.8689750251315,1543.7984302516538
2021-07-19,Clay,104755,105561,Richard Gasquet,Alessandro Giannessi,0.6497509199508441,1,1659.4329939523832,1521.7212046914754,1669.403624012702,1511.7505746311565,1625.5382570992126,1531.2033668899032
2021-07-19,Clay,207989,105413,Carlos Alcaraz,Andrej Martin,0.6024061346761739,1,1657.2157918715845,1553.2379052167516,1668.5654457712596,1541.8882513170765,1618.1920365317433,1559.6398673395965
2021-07-19,Clay,106000,106065,Damir Dzumhur,Marco Cecchinato,0.34294350937923923,1,1550.9571259838563,1637.6540318371792,1570.8688113280919,1617.7423464929436,1520.9142646396713,1645.1185175791584
2021-07-19,Clay,105077,207213,Albert Ramos,Duje Ajdukovic,0.6687071846080367,1,1625.8825769457678,1516.0,1636.9845278555333,1504.8980490902345,1643.2068794086133,1516.0
2021-07-19,Clay,127157,105583,Daniel Altmaier,Dusan Lajovic,0.3648856043585759,1,1525.1480668410293,1608.1322688054445,1544.8985802860561,1588.3817553604176,1508.3327626769255,1610.3082343808221
2021-07-19,Clay,104755,106000,Richard Gasquet,Damir Dzumhur,0.634726292754949,1,1669.403624012702,1570.8688113280919,1680.9837966577004,1559.2886386830935,1637.297674114666,1542.40226446478
2021-07-19,Clay,207989,105936,Carlos Alcaraz,Filip Krajinovic,0.41971610304710744,1,1668.5654457712596,1750.010449366684,1688.248902083796,1730.3269930541476,1631.5208500811164,1677.0072125593517
2021-07-19,Clay,105077,105882,Albert Ramos,Stefano Travaglia,0.671555450694487,1,1636.9845278555333,1555.717518666469,1649.3088349699715,1543.3932115520308,1653.59723518168,1510.9289137054052
2021-07-19,Clay,105882,126535,Stefano Travaglia,Carlos Taberner,0.5225277622919231,1,1543.3932115520308,1508.8563271537923,1557.807947346128,1494.4415913596952,1501.1530664133318,1493.5767340782531
2021-07-24,Hard,200175,111794,Miomir Kecmanovic,Kamil Majchrzak,0.7011991785953381,1,1650.342206730587,1518.5309237410506,1660.5474573081622,1508.3256731634754,1635.7001059515528,1480.499449144289
2021-07-24,Hard,123755,105633,Daniel Elahi Galan,Mohamed Safwat,0.6300299315658855,1,1611.6081160228628,1455.0482997230743,1620.8496406300742,1445.8067751158628,1511.8372997920035,1446.8231681650736
2021-07-24,Hard,106078,104468,Egor Gerasimov,Gilles Simon,0.5933828304553921,1,1649.167843152897,1532.5902531357149,1659.992043866988,1521.7660524216237,1677.9458408690716,1634.108086347737
2021-07-24,Hard,106218,105613,Marcos Giron,Norbert Gombos,0.663750441145643,1,1655.318159492372,1562.344238500407,1667.1359091601742,1550.5264888326049,1602.8652040254133,1473.9436847370278
2021-07-24,Hard,136440,105487,Dominik Koepfer,Facundo Bagnis,0.6528673616048652,1,1663.7844027838555,1533.592332999697,1674.0545490463805,1523.322186737172,1556.1795200241859,1455.216402193923
2021-07-24,Hard,105526,106329,Jan Lennard Struff,Thiago Monteiro,0.7091502149657782,1,1686.8951296565817,1566.5362526864835,1697.563970946117,1555.8674113969482,1669.6453653182466,1500.0451744596205
2021-07-24,Hard,207830,105311,Tomas Machac,Joao Sousa,0.47028469344886215,1,1492.4957742644885,1432.0067991636738,1505.7379621177727,1418.7646113103897,1496.8081549488074,1552.2643891880234
2021-07-24,Hard,105357,207518,John Millman,Lorenzo Musetti,0.5040435826487945,1,1638.0728118974926,1704.8095161119445,1657.108902225413,1685.773425784024,1618.158437120322,1585.5429492171934
2021-07-24,Hard,111576,104797,Sumit Nagal,Denis Istomin,0.38773517899967563,1,1430.0573260769838,1512.6223749513108,1449.7895922776054,1492.8901087506893,1428.1986962956883,1506.187447194821
2021-07-24,Hard,105902,127760,James Duckworth,Lukas Klein,0.5757308694872902,1,1578.8353118094494,1511.3132597948438,1591.764372144202,1498.3841994600912,1546.8208817370098,1500.0
2021-07-24,Hard,126207,126952,Frances Tiafoe,Soon Woo Kwon,0.6546793647801054,1,1693.869606350504,1649.4364797526994,1707.83446843917,1635.4716176640334,1705.7473770829797,1566.0437906366667
2021-07-24,Hard,100644,104871,Alexander Zverev,Jeremy Chardy,0.7492707290729888,1,1960.2976919673165,1697.1630011596994,1966.0653590931925,1691.3953340338235,1912.7199008870923,1753.815494660602
2021-07-24,Hard,105062,105948,Mikhail Kukushkin,Federico Coria,0.5601833816583361,1,1549.0313810269995,1614.963442530503,1568.0317348006147,1595.9630887568878,1558.9895754363106,1470.6994999806536
2021-07-24,Hard,105227,110778,Marin Cilic,Joao Menezes,0.772528145112071,1,1783.4818849614373,1476.6553891400492,1788.154241204043,1471.9830328974435,1671.923868524564,1500.0
2021-07-24,Hard,132283,106121,Lorenzo Sonego,Taro Daniel,0.6984687614125852,1,1778.9929760599941,1519.3732508452547,1784.8569302584006,1513.5092966468483,1580.5598253705452,1483.3598929282475
2021-07-24,Hard,106281,202103,Liam Broady,Francisco Cerundolo,0.5475705420873993,1,1532.6431017717853,1487.4505107821042,1546.5735647011822,1473.5200478527072,1527.9970049099766,1500.0
2021-07-24,Hard,105932,106148,Nikoloz Basilashvili,Roberto Carballes Baena,0.6331714978986276,1,1662.1781169182564,1598.0855599482961,1675.2595770528626,1585.00409981369,1627.0784264686429,1519.0847883059498
2021-07-24,Hard,200221,105155,Alejandro Davidovich Fokina,Pedro Sousa,0.7773970834478107,1,1772.3150748831274,1482.4250963377413,1777.3900229588953,1477.3501482619733,1638.3048711793488,1452.1936866810713
2021-07-24,Hard,104926,105216,Fabio Fognini,Yuichi Sugita,0.7012502850534107,1,1687.3673946014042,1535.3051221794349,1696.7800092661032,1525.8925075147358,1680.993277430691,1534.4110791945927
2021-07-24,Hard,200005,104665,Ugo Humbert,Pablo Andujar,0.8034780039854044,1,1768.2421781742487,1592.32407547795,1776.768848064792,1583.7974055874065,1714.6796829344737,1440.6086837855714
2021-07-24,Hard,111575,106415,Karen Khachanov,Yoshihito Nishioka,0.645392378918311,1,1759.6975170694182,1652.9388565612926,1770.9302040672933,1641.7061695634175,1729.8655214531875,1627.0045086934965
