date,surface,winner_id,loser_id,winner_name,loser_name,predicted_win_prob,actual_winner,r_w_global_before,r_l_global_before,r_w_global_after,r_l_global_after,r_w_surface_before,r_l_surface_before,brier,year
2017-08-07,Hard,103970,106378,David Ferrer,Kyle Edmund,0.6456044446409754,1,1810.9269660162627,1700.3930266044722,1822.0017472907507,1689.3182453299842,1769.2096431724676,1671.360986543414,0.12559620965823146,2017
2017-08-07,Hard,106058,105732,Jack Sock,Pierre Hugues Herbert,0.8047950931172315,1,1843.213306397404,1618.730639128225,1850.1085466294555,1611.8353988961735,1852.0893953984132,1584.416391119667,0.038104955671110316,2017
2017-08-07,Hard,105138,105065,Roberto Bautista Agut,Tim Smyczek,0.888842410451516,1,1899.3648554909453,1529.4448636175864,1902.7654652308247,1526.044253877707,1861.6360673381619,1509.247540868213,0.012356009714229236,2017
2017-08-07,Hard,105992,105341,Ryan Harrison,Thomas Fabbiano,0.7834744039344783,1,1679.72549273282,1448.1832396736509,1686.4034435398,1441.5052888666708,1682.979373740801,1467.709170934445,0.04688333375152946,2017
2017-08-07,Hard,104792,105449,Gael Monfils,Steve Johnson,0.6152033628656065,1,1817.1194825806026,1763.5950428135757,1830.673907574719,1750.0406178194594,1819.9136443620935,1710.408137864606,0.1480684519499381,2017
2017-08-07,Hard,105332,105385,Benoit Paire,Donald Young,0.345932222476848,1,1669.2823931736225,1762.2846019788053,1689.465857174728,1742.1011379776999,1611.7169112028807,1740.0200921731205,0.4278046575940755,2017
2017-08-07,Hard,111577,106298,Jared Donaldson,Lucas Pouille,0.3308089316554557,1,1656.3243873705667,1814.1203834448477,1679.1295631086707,1791.3152077067436,1623.8324991039453,1710.8148302929055,0.4478166859521126,2017
2017-08-07,Hard,124014,105932,Ernesto Escobedo,Nikoloz Basilashvili,0.3513010454654911,1,1502.5673133086595,1619.7542189000524,1523.7682220265935,1598.5533101821184,1489.845946383975,1585.750045400993,0.4208103336141648,2017
2017-08-07,Hard,104898,105077,Robin Haase,Albert Ramos,0.5586318636535186,1,1713.8425510395198,1730.3569734590133,1730.602496063119,1713.5970284354141,1670.2361646998427,1571.861960914926,0.19480583178196623,2017
2017-08-07,Hard,104999,105613,Mischa Zverev,Norbert Gombos,0.7420782952716822,1,1710.7354708703297,1474.6242263076133,1717.2755012977848,1468.0841958801582,1627.2653702871323,1496.2071438999424,0.06652360576996154,2017
2017-08-07,Hard,106043,124187,Diego Schwartzman,Reilly Opelka,0.7386531802351989,1,1747.1186301199712,1506.7243878563304,1753.5313057066687,1500.3117122696328,1646.7616124754477,1526.1771728929486,0.06830216020117544,2017
2017-08-07,Hard,104731,104534,Kevin Anderson,Dudi Sela,0.8242863029649544,1,1881.1310235717642,1587.0232092304914,1886.1031517388085,1582.051081063447,1772.766321545155,1529.8561624026515,0.030875303325723785,2017
2017-08-07,Hard,105023,104672,Sam Querrey,Vincent Millot,0.8556833476374034,1,1854.9978677497209,1507.6901118600313,1858.8148342405234,1503.8731453692287,1770.7941347786846,1499.704583389527,0.020827296149146562,2017
2017-08-07,Hard,106432,104022,Borna Coric,Mikhail Youzhny,0.6179648554263389,1,1686.8807410285965,1541.927040049284,1696.567498610279,1532.2402824676014,1626.083461967289,1603.9487949430736,0.1459508516894181,2017
2017-08-07,Hard,133430,104297,Denis Shapovalov,Rogerio Dutra Silva,0.577186461993634,1,1593.1863033026143,1515.6469366650977,1605.673610410274,1503.159629557438,1564.6760805438068,1534.081645886047,0.17877128792146071,2017
2017-08-07,Hard,105223,104545,Juan Martin del Potro,John Isner,0.6489242495752886,1,1932.7150328418154,1851.8178210153962,1945.0554749245744,1839.4773789326373,1945.7237878626422,1813.1864630991865,0.12325418253627425,2017
2017-08-07,Hard,105676,105216,David Goffin,Yuichi Sugita,0.8254797076488696,1,1862.1106348100877,1657.9573398146672,1869.6599530799422,1650.4080215448128,1827.3732768076713,1491.6381959186833,0.03045733244232403,2017
2017-08-07,Hard,111202,103852,Hyeon Chung,Feliciano Lopez,0.4077280170312555,1,1702.77853667569,1804.7026222260797,1723.3421435000664,1784.1390154017033,1576.5871478038312,1604.3835695274367,0.3507861018097288,2017
2017-08-07,Hard,103819,105166,Roger Federer,Peter Polansky,0.9833097239150886,1,2210.8318383000014,1511.391082156387,2211.39271644358,1510.8302040128087,2211.5701218171926,1494.8294273889678,0.00027856531579056404,2017
2017-08-07,Hard,104755,111790,Richard Gasquet,Brayden Schnur,0.8689172387817528,1,1837.1291773675855,1490.9336245662262,1840.9677190320213,1487.0950829017904,1800.6513022702989,1489.7005891870078,0.017182690288600023,2017
2017-08-07,Hard,103893,126207,Paolo Lorenzi,Frances Tiafoe,0.7070618747684705,1,1626.8423090888828,1448.4657395196289,1635.280755538439,1440.0272930700726,1566.0910089382887,1438.3223603979916,0.08581274521416327,2017
2017-08-07,Hard,106401,104678,Nick Kyrgios,Viktor Troicki,0.7418142897376213,1,1873.6350484606783,1688.3813668540733,1881.8298382386145,1680.1865770761372,1897.5033859620405,1716.0666730283913,0.06665986098368895,2017
2017-08-07,Hard,105807,111575,Pablo Carreno Busta,Karen Khachanov,0.6400317676302082,1,1836.7537848950465,1786.9989116522884,1850.4780241551307,1773.2746723922041,1695.2368385141854,1545.0418277223894,0.12957712831543244,2017
2017-08-07,Hard,105173,106421,Adrian Mannarino,Daniil Medvedev,0.4850000254829838,1,1743.3067619593867,1735.6592990101838,1758.9546401405055,1720.011420829065,1630.0851042699935,1658.5849241236544,0.2652249737525273,2017
2017-08-14,Hard,104745,104755,Rafael Nadal,Richard Gasquet,0.7776168010485026,1,2120.2160663223094,1840.9677190320213,2125.558095134027,1835.6256902203036,1960.912305221788,1805.2297228301722,0.049454287175901265,2017
2017-08-14,Hard,105077,104180,Albert Ramos,Gilles Muller,0.26554345280919245,1,1713.5970284354141,1881.7868513726821,1736.789229233406,1858.5946505746901,1560.2749554833351,1745.5495394480777,0.5394264197114429,2017
2017-08-14,Hard,106401,105238,Nick Kyrgios,Alexandr Dolgopolov,0.7876543450374469,1,1881.8298382386145,1713.758072247279,1890.6419762738178,1704.9459342120756,1905.8328393848117,1618.4707699670817,0.04509067718147565,2017
2017-08-14,Hard,103333,104542,Ivo Karlovic,Jo-Wilfried Tsonga,0.18683684936687797,1,1669.789559430345,1913.4143830615717,1695.4717093304075,1887.7322331615092,1657.4225396564625,1924.7698398062444,0.6612343095475856,2017
2017-08-14,Hard,106233,104926,Dominic Thiem,Fabio Fognini,0.5384541668663219,1,1914.2133987110815,1824.7918839335105,1926.1839682403622,1812.8213144042297,1725.7874664218177,1761.6618550810122,0.21302455608306106,2017
2017-08-14,Hard,103970,104386,David Ferrer,Janko Tipsarevic,0.7522344999906123,1,1822.0017472907507,1585.349675374914,1828.525593111652,1578.825829554013,1780.8190191321562,1631.6211593503606,0.06138774299490189,2017
2017-08-14,Hard,105807,104999,Pablo Carreno Busta,Mischa Zverev,0.6403452895507665,1,1850.4780241551307,1717.2755012977848,1860.627690503192,1707.1258349497234,1704.7210254788595,1637.5007751657095,0.12935151074832196,2017
2017-08-14,Hard,105932,106328,Nikoloz Basilashvili,Christian Harrison,0.6302592625308403,1,1598.5533101821184,1491.8083066531958,1609.7865702786883,1480.575046556626,1565.4423546546125,1486.8898111102371,0.13670821294423807,2017
2017-08-14,Hard,111577,106368,Jared Donaldson,Ramkumar Ramanathan,0.6714402607786049,1,1679.1295631086707,1561.1341581736274,1689.8953809349086,1550.3683403473894,1643.7565406416918,1513.4375186694176,0.10795150223723118,2017
2017-08-14,Hard,104545,126205,John Isner,Tommy Paul,0.8070536910768757,1,1839.4773789326373,1585.8562040135262,1845.5085249954675,1579.825057950696,1803.0102402923271,1559.4586526462913,0.0372282781270577,2017
2017-08-14,Hard,105173,105023,Adrian Mannarino,Sam Querrey,0.3410587400753354,1,1758.9546401405055,1858.8148342405234,1779.4307863975341,1838.3386879834948,1647.3946336200886,1776.348454387769,0.4342035840311045,2017
2017-08-14,Hard,105216,111575,Yuichi Sugita,Karen Khachanov,0.37949407268351937,1,1650.4080215448128,1773.2746723922041,1671.8415979615302,1751.8410959754867,1487.591541712685,1535.5576407577153,0.3850276058348855,2017
2017-08-14,Hard,105777,106401,Grigor Dimitrov,Nick Kyrgios,0.439644223359931,1,1852.3522502023468,1890.6419762738178,1870.108453006378,1872.8857734697865,1864.9699746361925,1910.9702343234237,0.313998596413895,2017
2017-08-14,Hard,104545,126207,John Isner,Frances Tiafoe,0.90591576758695,1,1845.5085249954675,1440.0272930700726,1848.335241368743,1437.200576696797,1809.330228287086,1427.954682122035,0.008851842788752803,2017
2017-08-14,Hard,111577,105932,Jared Donaldson,Nikoloz Basilashvili,0.6105701884203312,1,1689.8953809349086,1609.7865702786883,1702.2702486688502,1597.4117025447467,1654.0215909854496,1577.8852806873329,0.15165557814697636,2017
2017-08-14,Hard,103970,105807,David Ferrer,Pablo Carreno Busta,0.5291636274309459,1,1828.525593111652,1860.627690503192,1845.9997566125992,1843.1535270022448,1790.3415557193694,1717.6634745244316,0.2216868897339851,2017
2017-08-14,Hard,106233,105173,Dominic Thiem,Adrian Mannarino,0.6539419314755378,1,1926.1839682403622,1779.4307863975341,1935.8009020103602,1769.813852627536,1743.4336967701577,1669.07471365466,0.11975618679088137,2017
2017-08-14,Hard,106401,103333,Nick Kyrgios,Ivo Karlovic,0.7525881804856034,1,1872.8857734697865,1695.4717093304075,1881.3586900702924,1686.9987927299017,1892.8641360733795,1683.768640056886,0.061212608435424365,2017
2017-08-14,Hard,104745,105077,Rafael Nadal,Albert Ramos,0.902934989632524,1,2125.558095134027,1736.789229233406,2128.6427476680788,1733.7045766993542,1970.1870552449493,1584.0808992019827,0.009421616237638214,2017
2017-08-14,Hard,105777,105216,Grigor Dimitrov,Yuichi Sugita,0.839778975099432,1,1870.108453006378,1671.8415979615302,1877.8549767629675,1664.0950742049408,1883.0760728862367,1505.7865344589684,0.02567077682018843,2017
2017-08-14,Hard,104545,111577,John Isner,Jared Donaldson,0.6985768710507422,1,1848.335241368743,1702.2702486688502,1857.9788444924973,1692.626645545096,1812.5355615543776,1666.5704511574831,0.09085590266556091,2017
2017-08-14,Hard,103970,106233,David Ferrer,Dominic Thiem,0.4692280174987348,1,1845.9997566125992,1935.8009020103602,1866.0455564057677,1915.7551022171917,1803.0425854758287,1756.06068339631,0.2817188974083234,2017
2017-08-14,Hard,106401,104745,Nick Kyrgios,Rafael Nadal,0.2845431957091002,1,1881.3586900702924,2128.6427476680788,1907.1469659001912,2102.85447183818,1900.250582853721,1973.314696123988,0.5118784388061468,2017
2017-08-14,Hard,105777,104545,Grigor Dimitrov,John Isner,0.5601806247837083,1,1877.8549767629675,1857.9788444924973,1892.9406442938334,1842.8931769616313,1886.349887701926,1822.1830389045467,0.19344108281564915,2017
2017-08-14,Hard,106401,103970,Nick Kyrgios,David Ferrer,0.6020035612749294,1,1907.1469659001912,1866.0455564057677,1921.2629565954285,1851.9295657105304,1919.5665708621991,1816.8920808349694,0.1584011652378389,2017
2017-08-14,Hard,105777,105223,Grigor Dimitrov,Juan Martin del Potro,0.42249537868692366,1,1892.9406442938334,1945.0554749245744,1911.3227819922424,1926.6733372261654,1899.4280405360735,1955.9000106695016,0.3335115876379597,2017
2017-08-14,Hard,126207,100644,Frances Tiafoe,Alexander Zverev,0.036274170850171594,1,1437.200576696797,2070.255959651093,1468.3853029113031,2039.0712334365867,1424.7493488547432,1931.1787696083643,0.9287674737705243,2017
2017-08-14,Hard,105216,105311,Yuichi Sugita,Joao Sousa,0.4199865979864609,1,1664.0950742049408,1636.7077186508523,1678.83644571418,1621.9663471416131,1502.512719643279,1642.0621524950636,0.33641554651531935,2017
2017-08-14,Hard,105223,106283,Juan Martin del Potro,Mitchell Krueger,0.9342028418202408,1,1926.6733372261654,1454.8842533485752,1928.6587879644678,1452.8988026102727,1937.3220429431262,1487.3238888237609,0.0043292660245322495,2017
2017-08-14,Hard,111575,106043,Karen Khachanov,Diego Schwartzman,0.3993951881961554,1,1751.8410959754867,1753.5313057066687,1767.9189323960723,1737.4534692860832,1517.362648011432,1657.421221451564,0.3607261399619316,2017
2017-08-14,Hard,105777,103852,Grigor Dimitrov,Feliciano Lopez,0.7889271171351955,1,1911.3227819922424,1784.1390154017033,1921.7140713350866,1773.7477260588591,1918.0060082624489,1587.1062211578908,0.04455176188085949,2017
2017-08-14,Hard,105216,106058,Yuichi Sugita,Jack Sock,0.18973127537644718,1,1678.83644571418,1850.1085466294555,1702.1414563780402,1826.8035359655953,1524.6145536808715,1857.7345727163179,0.6565354061030788,2017
2017-08-14,Hard,105223,104607,Juan Martin del Potro,Tomas Berdych,0.5593074731079132,1,1928.6587879644678,1929.7796260684497,1944.710404287604,1913.7280097453136,1939.5543302035585,1855.621543162578,0.19420990325853266,2017
2017-08-14,Hard,106283,105332,Mitchell Krueger,Benoit Paire,0.24830431093435784,1,1452.8988026102727,1689.465857174728,1478.372414565552,1663.9922452194487,1485.0916015633286,1633.3707869794398,0.5650464089598705,2017
2017-08-14,Hard,103852,111202,Feliciano Lopez,Hyeon Chung,0.5283928450984365,1,1773.7477260588591,1723.3421435000664,1787.4426131428904,1709.6472564160351,1582.9601479847602,1593.8644961733771,0.22241330855434727,2017
2017-08-14,Hard,126207,109739,Frances Tiafoe,Maximilian Marterer,0.523463614061306,1,1468.3853029113031,1423.66972526254,1482.337369418357,1409.7176587554861,1455.1043819713223,1467.1876136436795,0.2270869271235119,2017
2017-08-14,Hard,126205,105385,Tommy Paul,Donald Young,0.2803691538259492,1,1579.825057950696,1742.1011379776999,1602.7982956553506,1719.1279002730453,1553.1386646515325,1718.3662163965614,0.5178685547651803,2017
2017-08-14,Hard,104545,104678,John Isner,Viktor Troicki,0.6813682445247904,1,1842.8931769616313,1680.1865770761372,1851.903887653563,1671.1758663842054,1809.1048860703993,1707.73721960562,0.10152619559721376,2017
2017-08-14,Hard,111577,105138,Jared Donaldson,Roberto Bautista Agut,0.23063199673861307,1,1692.626645545096,1902.7654652308247,1717.2742656039904,1878.1178451719302,1656.922973807314,1865.3558035294843,0.5919271244424136,2017
2017-08-14,Hard,106368,111153,Ramkumar Ramanathan,Christopher Eubanks,0.5244242411876985,1,1550.3683403473894,1510.8403725977014,1564.5558236804154,1496.6528892646754,1503.1724683256598,1508.7299969132937,0.22617230236989638,2017
2017-08-14,Hard,105932,106432,Nikoloz Basilashvili,Borna Coric,0.3767515852816363,1,1597.4117025447467,1696.567498610279,1617.85793196879,1676.1212691862358,1565.3364205152993,1641.0654997424006,0.38843858644895346,2017
2017-08-14,Hard,105311,106378,Joao Sousa,Kyle Edmund,0.42350950581698876,1,1621.9663471416131,1689.3182453299842,1641.0297388869576,1670.2548535846397,1619.9603184574712,1659.7516105837253,0.3323412898833725,2017
2017-08-14,Hard,104999,104269,Mischa Zverev,Fernando Verdasco,0.4040988168028125,1,1707.1258349497234,1753.518298650134,1725.2496792675465,1735.394454332311,1624.5583261201373,1713.1151975464493,0.35509822013580794,2017
2017-08-14,Hard,103970,105449,David Ferrer,Steve Johnson,0.6454090465408027,1,1851.9295657105304,1750.0406178194594,1863.3674454358845,1738.6027380941052,1805.4874141012538,1699.2904443205314,0.12573474427510264,2017
2017-08-14,Hard,104755,105441,Richard Gasquet,John Patrick Smith,0.8891179584678781,1,1835.6256902203036,1471.2330650783224,1839.1242208995968,1467.7345343990291,1795.954972807011,1437.0690629222272,0.012294827134331204,2017
2017-08-14,Hard,105077,104022,Albert Ramos,Mikhail Youzhny,0.6357109069544685,1,1733.7045766993542,1532.2402824676014,1741.3435481262854,1524.6013110406702,1580.953258322944,1588.966757167962,0.13270654331193588,2017
2017-08-14,Hard,104180,105992,Gilles Muller,Ryan Harrison,0.6425603726678062,1,1858.5946505746901,1686.4034435398,1867.256176939322,1677.7419171751683,1721.7435957294301,1690.1658107376616,0.12776308718737758,2017
2017-08-14,Hard,106401,105676,Nick Kyrgios,David Goffin,0.6070806028180787,1,1921.2629565954285,1869.6599530799422,1934.9038719746109,1856.0190377007598,1930.9712375959148,1831.4199310136696,0.1543856526818044,2017
2017-08-14,Hard,111575,105341,Karen Khachanov,Thomas Fabbiano,0.7625596391081015,1,1767.9189323960723,1441.5052888666708,1772.159097520709,1437.265123742034,1539.4845075565106,1460.5227339375845,0.05637792498047498,2017
2017-08-14,Hard,103333,106210,Ivo Karlovic,Jiri Vesely,0.5341031271153353,1,1686.9987927299017,1734.801349953025,1705.1863953629957,1716.613747319931,1676.3821932765445,1581.1113758420163,0.21705989616370946,2017
2017-08-14,Hard,104926,106421,Fabio Fognini,Daniil Medvedev,0.6371090595080678,1,1812.8213144042297,1720.011420829065,1824.6461025718613,1708.1866326614334,1744.0156247326722,1641.2753947735594,0.13168983469111906,2017
2017-08-14,Hard,105173,104898,Adrian Mannarino,Robin Haase,0.509954424527405,1,1769.813852627536,1730.602496063119,1784.01573081693,1716.4006178737247,1656.4477270285076,1681.8231701314335,0.24014466604026677,2017
2017-08-14,Hard,105023,111578,Sam Querrey,Stefan Kozlov,0.8871264171155976,1,1838.3386879834948,1466.951287087988,1841.7137103395141,1463.5762647319686,1754.6683743531976,1409.7412143258423,0.012740445713162062,2017
2017-08-14,Hard,105807,103893,Pablo Carreno Busta,Paolo Lorenzi,0.7247544853500462,1,1843.1535270022448,1635.280755538439,1850.5800388645082,1627.8542436761757,1704.9624447679723,1576.4586872142454,0.07576009333491796,2017
2017-08-14,Hard,105238,104731,Alexandr Dolgopolov,Kevin Anderson,0.26922824867993855,1,1704.9459342120756,1886.1031517388085,1728.6065639651097,1862.4425219857744,1613.3333750284696,1779.1050573397413,0.5340273525273898,2017
2017-08-21,Hard,106378,105916,Kyle Edmund,Marton Fucsovics,0.6353491251127035,1,1670.2548535846397,1564.8541812382468,1681.544592405653,1553.5644424172335,1641.9271240294154,1554.4196552979638,0.13297026055607078,2017
2017-08-21,Hard,104312,105379,Andreas Seppi,Aljaz Bedene,0.5095673815015404,1,1665.1514091760596,1697.9377939273859,1682.6568120580346,1680.432391045411,1611.3647267774918,1565.2805237414007,0.24052415328725565,2017
2017-08-21,Hard,106432,105385,Borna Coric,Donald Young,0.41683790240884955,1,1676.1212691862358,1719.1279002730453,1694.0917439753198,1701.1574254839613,1621.63224559929,1695.283284608567,0.3400780320669105,2017
2017-08-21,Hard,104545,105723,John Isner,Andrey Kuznetsov,0.724700616146903,1,1851.903887653563,1710.4647757080686,1861.7278418680596,1700.640821493572,1820.5648294222592,1625.7212284409525,0.07578975074989487,2017
2017-08-21,Hard,126203,105216,Taylor Fritz,Yuichi Sugita,0.41844401088056576,1,1574.9396156944667,1702.1414563780402,1596.5490564016213,1680.5320156708858,1565.3528861706318,1552.5143865967348,0.33820736848068345,2017
2017-08-21,Hard,104571,106210,Marcos Baghdatis,Jiri Vesely,0.6104969459117806,1,1721.0250871013372,1716.613747319931,1736.8219483128166,1700.8168861084516,1721.118766479756,1569.392003577882,0.15171262914405037,2017
2017-08-21,Hard,105138,105583,Roberto Bautista Agut,Dusan Lajovic,0.7989648761611541,1,1878.1178451719302,1635.397726031123,1884.462143528496,1629.0534276745573,1840.7639451332159,1604.0794677653864,0.04041512101690011,2017
2017-08-21,Hard,111202,103898,Hyeon Chung,Julien Benneteau,0.567840253360483,1,1709.6472564160351,1609.4681562742562,1721.1575768873947,1597.9578358028966,1577.3624971993308,1582.6761065036785,0.18676204661553147,2017
2017-08-21,Hard,106000,104547,Damir Dzumhur,Horacio Zeballos,0.556418927212081,1,1645.8693809145127,1659.6950075378509,1662.505738692096,1643.0586497602676,1659.0409665414395,1566.4722297798855,0.19676416813568112,2017
2017-08-21,Hard,105449,104122,Steve Johnson,Carlos Berlocq,0.7240134857974715,1,1738.6027380941052,1566.8102797071394,1747.27877221674,1558.1342455845047,1688.0341755846036,1524.739598447717,0.07616855602166248,2017
2017-08-21,Hard,105526,106432,Jan Lennard Struff,Borna Coric,0.4337798270257208,1,1636.3039962490943,1694.0917439753198,1654.9409484468304,1675.4547917775838,1606.1890507396513,1640.974092505542,0.32060528428302265,2017
2017-08-21,Hard,106432,104545,Borna Coric,John Isner,0.24484112303173755,1,1675.4547917775838,1861.7278418680596,1699.295723062031,1837.8869105836125,1623.3775132185588,1828.4276384019292,0.5702649294639673,2017
2017-08-21,Hard,126203,103893,Taylor Fritz,Paolo Lorenzi,0.4880116497249777,1,1596.5490564016213,1627.8542436761757,1613.9868247425534,1610.4164753352436,1580.7619203720938,1566.12064483814,0.26213207081733897,2017
2017-08-21,Hard,105138,104571,Roberto Bautista Agut,Marcos Baghdatis,0.6815610095707059,1,1884.462143528496,1736.8219483128166,1894.0447650608864,1727.2393267804262,1847.286822146893,1730.5442180212594,0.10140339062562809,2017
2017-08-21,Hard,106000,111202,Damir Dzumhur,Hyeon Chung,0.5133928679425952,1,1662.505738692096,1721.1575768873947,1681.181386925589,1702.4819286539016,1670.8761060193974,1593.607178874079,0.2367865009691326,2017
2017-08-21,Hard,106378,105449,Kyle Edmund,Steve Johnson,0.4223619469998238,1,1681.544592405653,1747.27877221674,1700.5361528994085,1728.2872117229845,1653.9803620617163,1697.0229920563856,0.3336657202738343,2017
2017-08-21,Hard,105138,126203,Roberto Bautista Agut,Taylor Fritz,0.8263841542730861,1,1894.0447650608864,1613.9868247425534,1899.3660861935275,1608.6655036099123,1858.1042199358353,1596.0880635613883,0.03014246188747157,2017
2017-08-21,Hard,106000,106378,Damir Dzumhur,Kyle Edmund,0.49429273926302586,1,1681.181386925589,1700.5361528994085,1698.0717859624374,1683.6457538625602,1683.375269066379,1671.9524694967918,0.25573983356209395,2017
2017-08-21,Hard,105138,105526,Roberto Bautista Agut,Jan Lennard Struff,0.8013293642686482,1,1899.3660861935275,1654.9409484468304,1905.6606091708436,1648.6464254695143,1863.9023930960773,1623.7856300266346,0.039470021501899474,2017
2017-08-21,Hard,105138,106000,Roberto Bautista Agut,Damir Dzumhur,0.7485756385791792,1,1905.6606091708436,1698.0717859624374,1913.0964468470154,1690.6359482862656,1870.3232629114748,1698.8494191610625,0.06321420951586752,2017
2017-08-21,Hard,105526,104655,Jan Lennard Struff,Pablo Cuevas,0.45641927609876515,1,1648.6464254695143,1729.327361626084,1668.2965432207213,1709.677243874877,1617.3647602112371,1597.4038799282926,0.2954800033969906,2017
2017-08-21,Hard,105526,104312,Jan Lennard Struff,Andreas Seppi,0.4948419887175812,1,1668.2965432207213,1682.6568120580346,1684.957481711546,1665.9958735672099,1632.4465377513081,1625.254829894891,0.2551846163628083,2017
2017-08-21,Hard,105449,104229,Steve Johnson,Yen Hsun Lu,0.6803777103164272,1,1728.2872117229845,1580.9406244757324,1737.881183098037,1571.34665310068,1679.0508846213102,1563.9070566536402,0.1021584080625697,2017
2017-08-21,Hard,103893,106329,Paolo Lorenzi,Thiago Monteiro,0.6278574854092916,1,1610.4164753352436,1552.3272960575775,1623.76602068563,1538.977750707191,1550.7945016488454,1427.1622501404142,0.13849005116589558,2017
2017-08-21,Hard,106378,106421,Kyle Edmund,Daniil Medvedev,0.5014851162518207,1,1683.6457538625602,1708.1866326614334,1700.77402732315,1691.0583592008436,1656.4783194021081,1629.8735055956006,0.24851708931846073,2017
2017-08-21,Hard,104122,104678,Carlos Berlocq,Viktor Troicki,0.3004918197588194,1,1558.1342455845047,1671.1758663842054,1579.1637709300776,1650.1463410386325,1515.750781975935,1696.2772762537602,0.4893116942243281,2017
2017-08-21,Hard,103898,105732,Julien Benneteau,Pierre Hugues Herbert,0.48114404527621146,1,1597.9578358028966,1611.8353988961735,1614.5965815457062,1595.196653153364,1566.4314248289304,1578.7712138017623,0.2692115017523341,2017
2017-08-21,Hard,126094,104327,Andrey Rublev,Steve Darcis,0.4072806968139799,1,1668.0352494064998,1690.2560107111026,1685.0571603083574,1673.234099809245,1559.5368175033118,1667.68025151615,0.35131617236932117,2017
2017-08-21,Hard,106000,104797,Damir Dzumhur,Denis Istomin,0.636594150621311,1,1690.6359482862656,1601.367558774872,1702.6131229881053,1589.3903840730322,1690.1617818508432,1584.6535870936782,0.13206381136264642,2017
2017-08-21,Hard,104547,136440,Horacio Zeballos,Dominik Koepfer,0.6385356481492499,1,1643.0586497602676,1500.0,1652.81924861218,1490.2394011480876,1554.6370903019276,1500.0,0.13065647765888286,2017
2017-08-21,Hard,106378,105341,Kyle Edmund,Thomas Fabbiano,0.802301186676172,1,1700.77402732315,1437.265123742034,1706.5315164543772,1431.5076346108067,1671.2555115748837,1448.0977174992502,0.03908482078964979,2017
2017-08-21,Hard,104122,106109,Carlos Berlocq,Alex Bolt,0.6212059468012144,1,1579.1637709300776,1474.8574166246597,1590.4995799614717,1463.5216075932656,1539.389004854538,1471.8293973123718,0.1434849347387644,2017
2017-08-21,Hard,104229,105559,Yen Hsun Lu,Jonathan Eysseric,0.612963320835491,1,1571.34665310068,1464.6244222936948,1582.5808688569684,1453.3902065374064,1553.0236594269352,1500.0,0.14979739101869108,2017
2017-08-21,Hard,105526,105613,Jan Lennard Struff,Norbert Gombos,0.7485508677053604,1,1684.957481711546,1468.0841958801582,1692.0926256028329,1460.9490519888714,1648.1153946583124,1485.9717390213652,0.06322666613172717,2017
2017-08-21,Hard,104312,104386,Andreas Seppi,Janko Tipsarevic,0.5535145568582723,1,1665.9958735672099,1578.825829554013,1678.0637085679507,1566.757994553272,1609.5859729878866,1622.0986227631474,0.19934925093746492,2017
2017-08-21,Hard,105385,104297,Donald Young,Rogerio Dutra Silva,0.7350107188299629,1,1701.1574254839613,1503.159629557438,1708.9130464401478,1495.4040086012515,1675.941437702315,1519.4869412381643,0.07021931913501296,2017
2017-08-21,Hard,105916,105208,Marton Fucsovics,Ernests Gulbis,0.4061495700201137,1,1553.5644424172335,1666.9914975432766,1574.6099581653414,1645.9459817951688,1542.366417265663,1560.9322241126547,0.3526583331872959,2017
2017-08-21,Hard,106329,105238,Thiago Monteiro,Alexandr Dolgopolov,0.23532955789711738,1,1538.977750707191,1728.6065639651097,1562.9355502543713,1704.6487644179294,1416.6269942820418,1636.4364403754578,0.5847208850258179,2017
2017-08-21,Hard,126203,104291,Taylor Fritz,Malek Jaziri,0.4381559276194062,1,1608.6655036099123,1622.757180798782,1625.3140937130408,1606.1085906956534,1590.2898904011463,1662.5879026855837,0.3156687616692099,2017
2017-08-21,Hard,104571,105575,Marcos Baghdatis,Ricardas Berankis,0.6851654413619562,1,1727.2393267804262,1553.7842872136246,1735.8549717892097,1545.168642204841,1719.726820232317,1623.0114182299365,0.09912079931281183,2017
2017-08-21,Hard,105583,117365,Dusan Lajovic,Petros Chrysochos,0.7136104128949575,1,1629.0534276745573,1445.7857462299605,1637.3181054846643,1437.5210684198535,1597.5565907517093,1463.6211079974335,0.0820189956021967,2017
2017-08-21,Hard,103898,105807,Julien Benneteau,Pablo Carreno Busta,0.25730793136951885,1,1614.5965815457062,1850.5800388645082,1640.0527226477525,1825.1238977624619,1582.9994542866293,1715.3004871440778,0.5515915088066234,2017
2017-08-21,Hard,111202,126094,Hyeon Chung,Andrey Rublev,0.5130718278549506,1,1702.4819286539016,1685.0571603083574,1717.6801605267533,1669.8589284355057,1581.1080158270975,1580.362170944033,0.23709904482851882,2017
2017-08-21,Hard,106000,104468,Damir Dzumhur,Gilles Simon,0.506013271749379,1,1702.6131229881053,1662.4177628491068,1716.7702728166153,1648.2606130205968,1701.4469986297288,1733.2850574614952,0.24402288768775282,2017
2017-08-21,Hard,104547,104269,Horacio Zeballos,Fernando Verdasco,0.35493956664935433,1,1652.81924861218,1735.394454332311,1672.55195709853,1715.661745845961,1568.1414975886828,1693.1230832847134,0.4161029626745228,2017
