player_name,surface,rating,last_match
Arvind Parmar,Carpet,1476.8630820249189,2006-04-07
Sergiy Stakhovsky,Carpet,1476.444238289071,2021-11-26
Mark Nielsen,Carpet,1475.750296973188,2008-04-11
Kevin Kim,Carpet,1474.896536154652,2010-08-01
Victor Crivoi,Carpet,1474.6824400391017,2013-07-22
Melle Van Gemerden,Carpet,1474.5953814745442,2006-06-26
Jurgen Zopp,Carpet,1474.4433005664991,2018-10-15
Ruben Ramirez Hidalgo,Carpet,1473.6642592786534,2014-04-07
Jurgen Melzer,Carpet,1472.947991448834,2018-10-22
Michal Tabara,Carpet,1472.6775112549324,2008-05-18
Santiago Giraldo,Carpet,1472.1520471957049,2020-03-06
Dong Hyun Kim,Carpet,1471.9659483411108,2003-04-04
Hee Seok Chung,Carpet,1471.9182224457247,2006-02-10
Shahzad Khan,Carpet,1471.6142412690886,2005-09-23
Noam Okun,Carpet,1471.331183549552,2013-02-01
Thierry Ascione,Carpet,1471.1036851534197,2010-09-20
Yu Jr Wang,Carpet,1470.6407949139414,2006-09-22
Kevin Ullyett,Carpet,1470.470567686705,2004-02-06
Ze Zhang,Carpet,1470.4080485125717,2019-10-07
Hsin Han Lee,Carpet,1470.3222843865542,2010-07-09
Ali Hamadeh,Carpet,1470.2321167791754,2002-04-05
Owen Casey,Carpet,1470.1721796717984,2000-07-14
Bruno Echagaray,Carpet,1470.1632457797655,2009-03-06
Santiago Gonzalez,Carpet,1470.1001331865225,2012-02-27
Kittipong Wachiramanowong,Carpet,1470.0428949166476,2017-09-15
Vincenzo Santopadre,Carpet,1469.800191473336,2004-02-09
Alan Mackin,Carpet,1469.7403988037008,2007-01-15
Juan Balcells,Carpet,1469.5709850306532,2003-02-10
John Van Lottum,Carpet,1469.4695015289756,2006-02-27
Jeff Coetzee,Carpet,1469.4695015289756,2002-06-17
Neville Godwin,Carpet,1469.4695015289756,2002-08-12
Uladzimir Ignatik,Carpet,1469.4120095989965,2015-09-18
Tiago Sousa,Carpet,1469.405074399804,2001-04-09
Photos Kallias,Carpet,1469.124605278831,2009-09-18
Syrym Abdukhalikov,Carpet,1469.0745508109994,2008-09-19
Joan Jimenez Guerra,Carpet,1469.0118019266263,2003-07-11
Arnaud Di Pasquale,Carpet,1468.9011400339184,2004-09-27
Jicham Zaatini,Carpet,1468.8347620117536,2008-04-11
Joao Cunha Silva,Carpet,1468.736306793522,2000-02-04
Albert Costa,Carpet,1468.5398150668852,2006-04-24
Karim Alami,Carpet,1468.2050222367316,2002-12-30
Kenneth Tuilier Curco,Carpet,1468.0616476017674,2003-07-11
Andrei Cherkasov,Carpet,1468.0354661910467,2000-11-06
Jan Kroslak,Carpet,1468.0082315345137,2002-02-08
Christian Vinck,Carpet,1467.7620698756843,2003-02-10
Albert Montanes,Carpet,1467.70440409613,2017-04-24
Conor Niland,Carpet,1467.4296811844672,2012-04-06
Rui Machado,Carpet,1467.34934082015,2015-09-18
Suwandi Suwandi,Carpet,1466.8653387500458,2006-09-22
Izak Van Der Merwe,Carpet,1466.80325731685,2012-09-14
Marcelo Amador,Carpet,1466.7154303969214,2002-07-12
Mohamed Mamoun,Carpet,1466.5872300274661,2009-07-10
Janko Tipsarevic,Carpet,1466.4020014242994,2019-10-14
Peter Clarke,Carpet,1466.1901632381089,2004-04-09
Stephane Bohli,Carpet,1465.8128034315307,2013-06-16
Werner Eschauer,Carpet,1465.7553324281482,2008-07-14
Lukas Dlouhy,Carpet,1465.6847541305222,2010-07-09
Agustin Calleri,Carpet,1464.9787606515379,2009-06-22
Evgeny Korolev,Carpet,1463.9629383630174,2013-07-15
George Bastl,Carpet,1463.8923993008832,2009-02-16
Mikhail Elgin,Carpet,1463.4007091868505,2013-09-16
David Sanchez,Carpet,1462.4336729378163,2005-09-26
Denis Golovanov,Carpet,1461.8483472564756,2003-09-29
Nicolas Lapentti,Carpet,1461.1738851738264,2010-05-24
Mariano Zabaleta,Carpet,1460.8105303560449,2008-01-28
Weerapat Doakmaiklee,Carpet,1460.0698439157893,2012-02-10
Juan Monaco,Carpet,1458.3336922176827,2017-04-10
Jan Michael Gambill,Carpet,1458.2837638962899,2007-04-09
Bjorn Phau,Carpet,1457.2417473296032,2014-02-10
Michael Llodra,Carpet,1457.1049001498657,2014-08-25
Ivo Minar,Carpet,1457.0423387317871,2012-09-14
Gabriel Trifu,Carpet,1456.2851688604494,2003-02-07
Andrea Gaudenzi,Carpet,1455.7198955936972,2003-05-05
Alexander Popp,Carpet,1455.5820567451551,2005-10-24
Francisco Clavet,Carpet,1455.5497304925475,2003-07-14
Andrei Stoliarov,Carpet,1455.536384554543,2004-10-11
Mounir El Aarej,Carpet,1455.4379155965776,2008-04-11
Karim Maamoun,Carpet,1455.3429810297728,2010-07-09
Galo Blanco,Carpet,1455.324506536441,2006-04-24
Lars Burgsmuller,Carpet,1455.1980727173893,2007-04-09
Slava Dosedel,Carpet,1454.8718751773815,2001-08-27
Albert Portas,Carpet,1454.7907827006723,2007-04-15
Fernando Meligeni,Carpet,1454.306230428089,2003-04-21
Yong Il Yoon,Carpet,1454.2831351480445,2002-02-08
Attila Savolt,Carpet,1453.992600099651,2004-09-27
Stephane Huet,Carpet,1453.5278884007041,2001-10-22
Maxim Dubarenco,Carpet,1453.3773438297308,2014-09-12
Luis Horna,Carpet,1453.34142685511,2009-09-18
Byron Black,Carpet,1453.320993486518,2002-09-20
Rafael Nadal,Carpet,1452.6061307177777,2024-11-19
Razvan Sabau,Carpet,1451.165770587821,2006-09-11
Giorgio Galimberti,Carpet,1450.7501581601316,2006-04-07
Mariano Puerta,Carpet,1449.9898200985874,2005-11-14
Gilles Muller,Carpet,1449.943765560279,2018-08-27
Raemon Sluiter,Carpet,1449.7900895581954,2009-06-14
Tomas Zib,Carpet,1449.572374858903,2008-08-25
Sasa Tuksar,Carpet,1448.6054441236681,2006-05-29
Tuomas Ketola,Carpet,1446.425730297537,2005-07-15
Juan Ignacio Chela,Carpet,1446.335608231602,2012-06-25
Jan Hernych,Carpet,1446.2524519303913,2016-06-20
Michel Kratochvil,Carpet,1445.8408555067776,2007-07-09
Franco Squillari,Carpet,1445.5633897885523,2004-09-13
Gergely Kisgyorgy,Carpet,1444.8005114536209,2005-07-15
Marcelo Rios,Carpet,1444.6153846936625,2003-07-11
Alberto Martin,Carpet,1444.195163989397,2010-05-03
Felix Mantilla,Carpet,1443.9915480750938,2007-07-23
Davide Sanguinetti,Carpet,1443.8481500887365,2007-09-24
Peng Sun,Carpet,1442.312531220064,2008-09-22
Ricardo Mello,Carpet,1442.2670714463748,2013-02-11
Alex Corretja,Carpet,1439.6891681969455,2005-04-25
Wayne Ferreira,Carpet,1439.4726529577547,2005-03-04
Alexandros Jakupovic,Carpet,1438.8674876064226,2014-04-04
Andreas Seppi,Carpet,1436.6190113468122,2022-06-06
Valentin Sanon,Carpet,1434.7328866643302,2005-07-15
Florent Serra,Carpet,1433.7039324123225,2014-09-15
Victor Hanescu,Carpet,1433.0668570586413,2015-03-12
Christophe Rochus,Carpet,1431.6750402335722,2010-07-19
Fernando Vicente,Carpet,1429.3075161790337,2009-06-08
Nicolas Mahut,Carpet,1426.4348371192682,2021-02-02
Jiri Vanek,Carpet,1425.775095966045,2009-05-25
Cedric Pioline,Carpet,1420.1900323008442,2002-10-21
Filippo Volandri,Carpet,1399.0189203592925,2016-07-18
Novak Djokovic,Clay,2025.9075947667652,2024-10-02
Rafael Nadal,Clay,2004.8486665824926,2024-11-19
Carlos Alcaraz,Clay,1976.019415234814,2024-11-19
Robin Soderling,Clay,1936.1255938523313,2011-07-11
Stefanos Tsitsipas,Clay,1925.9131381512204,2024-10-28
Alexander Zverev,Clay,1914.0703532808693,2024-11-11
Roger Federer,Clay,1904.4852316939496,2021-06-28
Casper Ruud,Clay,1890.8119769221946,2024-11-11
Matteo Berrettini,Clay,1890.4475002208242,2024-11-24
Andy Murray,Clay,1833.0230283631684,2024-06-17
Jannik Sinner,Clay,1831.1484968104926,2024-11-24
Juan Martin del Potro,Clay,1825.1637439909086,2022-02-07
Kei Nishikori,Clay,1786.3763776950932,2024-10-21
Fernando Gonzalez,Clay,1780.4922575710839,2012-03-21
Lorenzo Musetti,Clay,1779.6961033929924,2024-11-21
Andrey Rublev,Clay,1776.7244869188044,2024-11-11
Jan Lennard Struff,Clay,1774.0591841748444,2024-11-22
Tomas Berdych,Clay,1770.8907511175742,2019-08-26
Karen Khachanov,Clay,1767.3193749104503,2024-10-28
Milos Raonic,Clay,1766.0239400249602,2024-07-29
Holger Rune,Clay,1756.3387981217227,2024-10-28
Taylor Fritz,Clay,1753.6273945827418,2024-11-21
Felix Auger Aliassime,Clay,1753.3580032046423,2024-10-21
Grigor Dimitrov,Clay,1749.2189034490225,2024-10-28
David Nalbandian,Clay,1744.1491345540976,2013-03-20
Francisco Cerundolo,Clay,1742.1056755503078,2024-11-21
Sebastian Baez,Clay,1738.218544649967,2024-11-21
Hubert Hurkacz,Clay,1736.198653919937,2024-10-28
Daniil Medvedev,Clay,1733.881082758275,2024-11-11
David Ferrer,Clay,1726.8740006341452,2019-05-06
Alex De Minaur,Clay,1726.1415093912447,2024-11-23
Pablo Carreno Busta,Clay,1721.8835651771044,2024-10-02
Marin Cilic,Clay,1717.3656602705926,2024-11-04
Juan Carlos Ferrero,Clay,1711.809531186066,2012-10-21
Cameron Norrie,Clay,1706.6444914963963,2024-11-04
Ivan Ljubicic,Clay,1703.8090002673196,2012-04-15
Nicolas Almagro,Clay,1703.341376050586,2018-07-23
Mariano Puerta,Clay,1691.8965969049507,2005-11-14
Nicolas Jarry,Clay,1686.8409942483552,2024-10-28
Mario Ancic,Clay,1684.9470820985089,2010-05-02
Alexandr Dolgopolov,Clay,1683.8470647455508,2018-05-14
Juan Monaco,Clay,1683.1280777508416,2017-04-10
John Isner,Clay,1680.5068990562547,2023-08-28
Andre Agassi,Clay,1680.4688556506176,2006-08-28
Kevin Anderson,Clay,1679.8802587789698,2023-07-31
Tomas Martin Etcheverry,Clay,1679.2896054646678,2024-11-04
Alex Molcan,Clay,1677.4388599749516,2024-02-26
Nick Kyrgios,Clay,1675.0387224126332,2023-06-12
Jose Acasuso,Clay,1661.950231186923,2011-02-14
Victor Hanescu,Clay,1660.6112432551104,2015-03-12
Tommy Paul,Clay,1644.6584296805725,2024-10-28
Hyeon Chung,Clay,1644.351479016652,2019-10-21
Simone Bolelli,Clay,1642.2016450680972,2019-05-27
Dusan Lajovic,Clay,1639.2894191277305,2024-11-04
Denis Shapovalov,Clay,1637.1120545431681,2024-11-20
Arthur Fils,Clay,1636.2634833522056,2024-12-18
Cristian Garin,Clay,1635.3898287026038,2024-09-15
Jo-Wilfried Tsonga,Clay,1635.3317153593364,2022-05-23
Marton Fucsovics,Clay,1633.9125645027586,2024-11-04
Ramon Delgado,Clay,1632.6986949692575,2010-06-21
Juan Ignacio Chela,Clay,1631.0572774523907,2012-06-25
Yannick Hanfmann,Clay,1627.7114728724682,2024-09-18
Mariano Navone,Clay,1626.9362034795722,2024-11-04
Luciano Darderi,Clay,1625.0974071335731,2024-11-04
Zhizhen Zhang,Clay,1624.682217075732,2024-10-28
Fabio Fognini,Clay,1624.4900740586413,2024-11-04
Roberto Carballes Baena,Clay,1623.2550349888693,2024-11-04
Miomir Kecmanovic,Clay,1623.0683723171169,2024-11-04
Borna Coric,Clay,1623.0030254384583,2024-10-14
Wayne Odesnik,Clay,1622.9667369084648,2014-08-25
Alejandro Davidovich Fokina,Clay,1622.4580704831842,2024-10-21
Tommy Haas,Clay,1622.2528306880204,2017-07-31
Stan Wawrinka,Clay,1622.2248088263966,2024-11-04
Marko Tkalec,Clay,1621.6069436805967,2008-07-18
Nuno Borges,Clay,1621.2907289108819,2024-11-04
Jiri Lehecka,Clay,1620.9921917154227,2024-11-04
Sebastien Grosjean,Clay,1620.1185915258216,2010-02-22
Konstantinos Economidis,Clay,1619.5569199566658,2011-07-08
Ivan Dodig,Clay,1619.2950451262643,2017-07-17
Thiago Monteiro,Clay,1618.933011308344,2024-11-04
Younes El Aynaoui,Clay,1617.4775687619872,2010-01-04
Carlos Moya,Clay,1617.2772627424883,2010-05-09
Tomas Machac,Clay,1614.8875175272326,2024-10-28
Radek Stepanek,Clay,1614.688216641707,2017-01-16
Felix Mantilla,Clay,1614.4221132952996,2007-07-23
Roberto Bautista Agut,Clay,1612.7273270560013,2024-11-04
Hugo Gaston,Clay,1612.686858828842,2024-11-04
Martin Klizan,Clay,1612.3570012533332,2020-11-09
Andrey Kuznetsov,Clay,1612.0518014620884,2023-08-21
Matteo Arnaldi,Clay,1611.6611113026097,2024-10-28
Albert Montanes,Clay,1611.044703815354,2017-04-24
Lukas Rosol,Clay,1610.3473905813091,2022-10-17
Yevgeny Kafelnikov,Clay,1610.2563873397621,2003-10-20
Alejandro Tabilo,Clay,1609.6298772926664,2024-10-28
Facundo Diaz Acosta,Clay,1608.551145909726,2024-10-14
Guillermo Canas,Clay,1608.5497657685974,2009-07-13
Horacio Zeballos,Clay,1608.2300852893086,2018-09-14
Frederico Gil,Clay,1608.2175224114324,2013-04-05
Philipp Kohlschreiber,Clay,1608.213922800406,2022-04-25
Aljaz Bedene,Clay,1607.2828028985107,2022-09-16
Tim Henman,Clay,1607.1494172148946,2007-09-21
Jack Sock,Clay,1606.893351793181,2023-04-03
Andy Roddick,Clay,1606.4419202119636,2012-08-27
Laslo Djere,Clay,1605.6369681191204,2024-11-04
Sebastian Korda,Clay,1603.2110380782071,2024-08-26
David Goffin,Clay,1602.8343154193142,2024-10-21
Nicolas Kiefer,Clay,1601.4379891936828,2010-06-21
Flavio Saretta,Clay,1601.3936550908847,2009-02-09
Marat Safin,Clay,1599.6439282144531,2009-11-08
Mardy Fish,Clay,1599.4122879433937,2015-08-31
Luis Horna,Clay,1599.271405035548,2009-09-18
Viktor Troicki,Clay,1598.8124980554703,2021-06-14
Thiemo De Bakker,Clay,1597.1637117707198,2019-06-10
Mariano Zabaleta,Clay,1596.7848290040163,2008-01-28
Dominic Thiem,Clay,1595.049166960599,2024-10-21
Pedro Martinez,Clay,1594.9840004689431,2024-11-04
Andrei Pavel,Clay,1594.5534200264083,2009-09-21
Attila Balazs,Clay,1594.4747570498946,2023-08-28
Flavio Cobolli,Clay,1594.3698560921248,2024-10-21
Jan Frode Andersen,Clay,1594.346362162931,2006-07-21
Ruben Gonzales,Clay,1593.7044052060419,2017-02-03
Cedrik Marcel Stebe,Clay,1591.9873383509057,2022-02-07
Timofey Skatov,Clay,1590.8711980283788,2024-10-14
Dominik Koepfer,Clay,1590.1757725914015,2024-10-14
Victor Estrella,Clay,1589.7777281131998,2018-07-16
Pavel Kotov,Clay,1589.725388814204,2024-11-04
Jarkko Nieminen,Clay,1589.4702764452152,2016-07-15
Frances Tiafoe,Clay,1589.1903411801409,2024-10-28
Jiri Novak,Clay,1587.8230683544707,2006-10-23
Yuri Schukin,Clay,1586.83718650237,2011-01-31
Gastao Elias,Clay,1586.5943002920485,2021-09-18
Potito Starace,Clay,1585.4499294648367,2014-05-26
Lorenzo Sonego,Clay,1585.121544900548,2024-11-04
Botic Van De Zandschulp,Clay,1583.786985055313,2024-11-24
Jurgen Melzer,Clay,1582.5709265709943,2018-10-22
Lleyton Hewitt,Clay,1580.9340920901159,2016-01-18
Eduardo Schwank,Clay,1580.4576581843962,2012-07-09
Steve Johnson,Clay,1580.442450899439,2024-02-05
Jeremy Chardy,Clay,1580.4403248192045,2023-07-03
Agustin Calleri,Clay,1579.7688664024097,2009-06-22
Guillermo Coria,Clay,1579.705846021466,2008-07-14
Federico Delbonis,Clay,1578.0179126673713,2023-02-06
Guillermo Garcia Lopez,Clay,1577.7634745868484,2019-08-26
Reilly Opelka,Clay,1577.4114416477444,2024-10-02
Nicolas Lapentti,Clay,1575.4065021429828,2010-05-24
Albert Costa,Clay,1574.8286972394324,2006-04-24
Marcelo Rios,Clay,1573.8950646133908,2003-07-11
Benjamin Hassan,Clay,1572.5998960134982,2024-10-14
Tallon Griekspoor,Clay,1572.3186794736716,2024-11-24
Bassam Beidas,Clay,1572.2802068726317,2013-04-05
Mohammad Ghareeb,Clay,1572.1301143870585,2017-02-03
Bernabe Zapata Miralles,Clay,1571.7842449509847,2024-03-04
Alexei Popyrin,Clay,1570.702499696735,2024-10-28
Juan Pablo Varillas,Clay,1570.5347997418924,2024-09-13
Diego Nargiso,Clay,1569.9137128053815,2000-11-20
Jan Hajek,Clay,1569.7378239562204,2014-02-17
Pablo Cuevas,Clay,1569.6579762768213,2022-05-23
Jaume Munar,Clay,1568.7215077949256,2024-10-14
Magnus Gustafsson,Clay,1567.8929652662766,2001-10-22
Ernests Gulbis,Clay,1567.0412934974656,2023-02-04
Yoshihito Nishioka,Clay,1566.786922009192,2024-10-02
Jakub Mensik,Clay,1566.1198831757797,2024-12-18
Janko Tipsarevic,Clay,1565.0470373236546,2019-10-14
Ti Chen,Clay,1564.1727859616096,2018-02-03
Ben Shelton,Clay,1563.960027041546,2024-11-21
Paul Henri Mathieu,Clay,1563.7978614080023,2017-09-18
Francisco Rodriguez,Clay,1563.58156988203,2006-04-07
Franco Squillari,Clay,1563.253039689852,2004-09-13
Corentin Moutet,Clay,1563.002684309211,2024-11-04
Wayne Ferreira,Clay,1562.2466882061176,2005-03-04
Giovanni Mpetshi Perricard,Clay,1561.8073873323146,2024-10-28
Marco Cecchinato,Clay,1561.3382722932847,2023-08-28
Lamine Ouahab,Clay,1560.8420100942226,2020-03-06
Marcel Granollers,Clay,1560.5829665304452,2019-09-16
Marco Trungelliti,Clay,1560.5706291437937,2024-09-18
Gustavo Kuerten,Clay,1560.5100636665068,2008-05-25
Quentin Halys,Clay,1560.3427839521303,2024-11-04
Sam Querrey,Clay,1560.236195606248,2022-08-29
Jhonson Garcia,Clay,1559.9129900990213,2011-07-08
Marcel Felder,Clay,1558.9521413071154,2013-04-05
Abdullah Maqdas,Clay,1558.2247513298219,2017-02-03
Federico Coria,Clay,1558.200826766007,2024-08-26
Gilles Muller,Clay,1557.9965100684378,2018-08-27
Hyung Taik Lee,Clay,1557.9668968690844,2009-07-10
Julien Boutter,Clay,1557.9439018146822,2004-06-21
Richard Krajicek,Clay,1557.7597377633222,2003-06-16
Kyle Edmund,Clay,1557.5148637822392,2023-05-08
Ryan Sweeting,Clay,1557.4020383614359,2013-02-11
Jason Stoltenberg,Clay,1557.2550254148377,2001-06-25
Alberto Martin,Clay,1557.1544406367307,2010-05-03
Thiago Seyboth Wild,Clay,1557.0939516322205,2024-10-21
Andrea Vavassori,Clay,1557.0232297786538,2024-07-29
David Sanchez,Clay,1556.3805730317608,2005-09-26
Filip Krajinovic,Clay,1555.7686709558693,2023-05-29
Sebastian Decoud,Clay,1554.9239460048864,2011-07-04
Mark Philippoussis,Clay,1554.2930265944167,2006-09-22
Daniel Gimeno Traver,Clay,1554.217115056855,2018-04-30
Gael Monfils,Clay,1554.182745445691,2024-10-21
Steve Darcis,Clay,1553.8598617920711,2020-01-06
Michael Quintero,Clay,1553.6947538280172,2007-09-21
Irakli Labadze,Clay,1553.2425915247425,2009-03-06
Nikoloz Basilashvili,Clay,1553.2346123125349,2023-03-06
Sergio Galdos,Clay,1552.4474891057318,2014-01-31
Martin Alund,Clay,1552.0969696609016,2014-02-10
Julio Cesar Campozano,Clay,1551.9192787268212,2014-04-04
Damir Dzumhur,Clay,1551.584924606187,2024-10-14
Filip Misolic,Clay,1550.9212036370209,2024-07-22
Jack Draper,Clay,1550.7027025624177,2024-10-28
Jozef Kovalik,Clay,1550.671906785701,2024-09-15
Pavol Cervenak,Clay,1550.6359350542134,2012-07-22
Teymuraz Gabashvili,Clay,1549.8211218627653,2017-10-16
Brandon Nakashima,Clay,1549.5724401531934,2024-11-04
Brian Baker,Clay,1549.3106801721572,2016-08-29
Malek Jaziri,Clay,1548.7376940289234,2023-02-27
Benjamin Balleret,Clay,1548.6071942014848,2024-09-14
Claude Ngoran,Clay,1548.4566041148867,2005-07-15
Thiago Agustin Tirante,Clay,1547.9650267603113,2024-10-14
Cedric Pioline,Clay,1547.7418772725455,2002-10-21
Aslan Karatsev,Clay,1547.6758447427326,2024-10-14
Gianluca Mager,Clay,1547.4843986656147,2022-01-31
Roman Safiullin,Clay,1547.4011280650022,2024-11-04
Henri Kontinen,Clay,1547.0718602655772,2011-09-16
Luis Adrian Morejon,Clay,1546.4590287080691,2002-07-12
Juan Carlos Saez,Clay,1545.8278203282016,2015-09-18
Denis Istomin,Clay,1545.594206234329,2022-09-16
Fernando Meligeni,Clay,1545.5735694647626,2003-04-21
Alexandre Muller,Clay,1545.459010811229,2024-11-04
Arthur Rinderknech,Clay,1545.0143562844041,2024-10-28
Mikael Tillstrom,Clay,1544.8040184628958,2000-10-16
Diego Schwartzman,Clay,1544.7576741950102,2024-08-26
Federico Dondo,Clay,1544.579303386423,2003-04-04
Roberto Quiroz,Clay,1544.5030514914504,2022-09-17
Santiago Giraldo,Clay,1544.0694841141626,2020-03-06
Diego Galeano,Clay,1543.8467381008945,2014-01-31
Franco Agamenone,Clay,1543.7965685075153,2022-07-25
Nikolay Davydenko,Clay,1543.5354767325819,2014-05-26
Martin Verkerk,Clay,1543.2282733610655,2008-07-14
James Blake,Clay,1542.9046173757508,2013-08-26
Juan Sebastian Cabal,Clay,1542.754986598487,2014-07-14
Carsten Ball,Clay,1542.636822737652,2011-01-17
Florent Serra,Clay,1542.5783723894722,2014-09-15
Tommy Robredo,Clay,1542.3927295394585,2022-04-18
Janez Semrajc,Clay,1542.3314332986288,2014-01-31
Reda El Amrani,Clay,1542.2909107492844,2017-04-10
Fernando Verdasco,Clay,1542.228132909965,2023-04-17
Leonardo Mayer,Clay,1541.9111348645472,2021-03-08
Shahab Hassani Nafez,Clay,1541.8450042474342,2007-02-09
Denis Gremelmayr,Clay,1541.689764434294,2012-01-02
Andrei Medvedev,Clay,1541.2784837526342,2001-10-22
Harshana Godamanna,Clay,1541.0699551249756,2016-03-04
Andis Juska,Clay,1540.5602026224635,2014-09-12
Alejandro Hernandez,Clay,1539.76717473516,2005-03-04
Alexander Bublik,Clay,1539.7145244029198,2024-10-28
Rafael Arevalo,Clay,1538.4509493971807,2017-04-07
Grega Zemlja,Clay,1538.3455004324994,2017-04-07
Juan Balcells,Clay,1538.315120340232,2003-02-10
Fabian Marozsan,Clay,1537.229608070748,2024-11-04
Thomaz Bellucci,Clay,1536.9409096237468,2023-02-20
Gerald Melzer,Clay,1536.8922740705696,2022-07-25
Andrej Martin,Clay,1536.710830038446,2022-01-31
Alexey Kedryuk,Clay,1536.501351706274,2009-07-10
Dmitry Tursunov,Clay,1536.3411466270254,2017-08-28
Albert Ramos,Clay,1535.8349811316161,2024-08-26
Facundo Bagnis,Clay,1535.3390438513695,2024-04-22
Romain Arneodo,Clay,1534.8214681958489,2024-09-14
Gonzalo Lama,Clay,1534.7789792005183,2023-07-31
Pierre Hugues Herbert,Clay,1534.6193022323525,2024-11-04
Sebastian Ofner,Clay,1534.305812960371,2024-08-26
Mohamed Safwat,Clay,1534.2549740718835,2024-09-13
Tobias Kamke,Clay,1534.2302808019745,2019-08-26
Dusan Vemic,Clay,1533.845195819155,2008-08-04
Patrick Chucri,Clay,1533.6766767155736,2012-04-06
Jason Kubler,Clay,1533.5074382612297,2024-01-15
Guido Pella,Clay,1532.6654637549973,2023-08-28
Hao Lu,Clay,1532.6364834000221,2005-07-15
Patrik Langvardt,Clay,1532.5701498465528,2002-07-12
Adam Pavlasek,Clay,1532.3781195099596,2018-05-28
Michael Agwi,Clay,1532.1835733617568,2024-09-13
Ramin Raziyani,Clay,1532.0,2001-04-06
Christopher Rungkat,Clay,1532.0,2023-02-04
Bing Chao Lin,Clay,1531.9984455489102,2000-04-07
Martin Sayer,Clay,1531.9979704415152,2011-03-04
Renzo Olivo,Clay,1531.267211993139,2022-02-21
Pascal Schaul,Clay,1531.263693206478,2002-05-03
Marcelo Barboza,Clay,1531.263693206478,2001-07-20
Rodrigo Pacheco Mendez,Clay,1531.263693206478,2024-09-14
Oliver Ojakaar,Clay,1531.263693206478,2024-03-15
Sergei Yaroshenko,Clay,1531.0988623760438,2005-09-23
Radu Albot,Clay,1530.8522637547785,2024-08-26
Scott Barron,Clay,1530.7427168309225,2001-07-20
Gergely Kisgyorgy,Clay,1530.619302255903,2005-07-15
Dong Hyun Kim,Clay,1530.5612260339533,2003-04-04
William Lock,Clay,1530.5612260339533,2006-07-21
Omar Hedayet,Clay,1530.508232175416,2009-07-10
Bruno Soares,Clay,1530.4179830860019,2011-07-08
Rigele Te,Clay,1530.189914709879,2024-09-13
Carlos Salamanca,Clay,1530.0987716093339,2013-07-15
Aldin Setkic,Clay,1530.0285059350417,2017-10-16
Mark Nielsen,Clay,1530.0254754425937,2008-04-11
Adam Chadaj,Clay,1530.009320803849,2005-08-01
Norbert Gombos,Clay,1529.9856741740437,2024-09-15
Bruno Rodriguez,Clay,1529.621559165802,2012-09-14
Alexander Shevchenko,Clay,1529.606910634606,2024-11-04
Michael Venus,Clay,1529.573337566094,2020-01-13
Thomas Oger,Clay,1529.5242605551,2017-02-03
Robin Haase,Clay,1529.5063885614709,2024-07-29
